discharge
YYYY	MM	DD	HH	Cabecera_weir	Capella	Carrasquero	Ceguera	Lascuarre_tube	Villacarli_Bridge
YYYY	MM	DD	HH	Cabecera_weir	Capella	Carrasquero	Ceguera	Lascuarre_tube	Villacarli_Bridge
YYYY	MM	DD	HH	Cabecera_weir	Capella	Carrasquero	Ceguera	Lascuarre_tube	Villacarli_Bridge
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
2016	07	21	00	-9999	0.626	-9999	-9999	-9999	-9999
2016	07	22	00	-9999	0.763	-9999	-9999	-9999	-9999
2016	07	23	00	-9999	0.907	-9999	-9999	-9999	-9999
2016	07	24	00	-9999	0.818	-9999	-9999	-9999	-9999
2016	07	25	00	-9999	0.783	-9999	-9999	-9999	-9999
2016	07	26	00	-9999	0.783	-9999	-9999	-9999	-9999
2016	07	27	00	-9999	0.783	-9999	-9999	-9999	-9999
2016	07	28	00	-9999	0.783	-9999	-9999	-9999	-9999
2016	07	29	00	-9999	0.783	-9999	-9999	-9999	-9999
2016	07	30	00	-9999	0.741	-9999	-9999	-9999	-9999
2016	07	31	00	-9999	0.702	-9999	-9999	-9999	-9999
2016	08	01	00	-9999	0.702	-9999	-9999	-9999	-9999
2016	08	02	00	-9999	0.702	-9999	-9999	-9999	-9999
2016	08	03	00	-9999	0.702	-9999	-9999	-9999	-9999
2016	08	04	00	-9999	0.702	-9999	-9999	-9999	-9999
2016	08	05	00	-9999	0.702	-9999	-9999	-9999	-9999
2016	08	06	00	-9999	0.698	-9999	-9999	-9999	-9999
2016	08	07	00	-9999	0.626	-9999	-9999	-9999	-9999
2016	08	08	00	-9999	0.626	-9999	-9999	-9999	-9999
2016	08	09	00	-9999	0.626	-9999	-9999	-9999	-9999
2016	08	10	00	-9999	0.626	-9999	-9999	-9999	-9999
2016	08	11	00	-9999	0.626	-9999	-9999	-9999	-9999
2016	08	12	00	-9999	0.614	-9999	-9999	-9999	-9999
2016	08	13	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	14	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	15	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	16	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	17	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	18	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	19	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	20	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	21	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	22	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	23	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	24	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	25	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	00	-9999	-9999	-9999	-9999	-9999	-9999
2016	08	31	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	00	-9999	0.165	-9999	-9999	-9999	-9999
2016	09	06	00	-9999	0.14	-9999	-9999	-9999	-9999
2016	09	07	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	00	-9999	0.324	-9999	-9999	-9999	-9999
2016	09	10	00	-9999	0.601	-9999	-9999	-9999	-9999
2016	09	11	00	-9999	0.223	-9999	-9999	-9999	-9999
2016	09	12	00	-9999	0.191	-9999	-9999	-9999	-9999
2016	09	13	00	-9999	0.198	-9999	-9999	-9999	-9999
2016	09	14	00	-9999	0.398	-9999	-9999	-9999	-9999
2016	09	15	00	-9999	0.275	-9999	-9999	-9999	-9999
2016	09	16	00	-9999	0.236	-9999	-9999	-9999	-9999
2016	09	17	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	18	00	-9999	0.2	-9999	-9999	-9999	-9999
2016	09	19	00	-9999	0.189	-9999	-9999	-9999	-9999
2016	09	20	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	21	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	22	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	23	00	-9999	3.656	-9999	-9999	-9999	-9999
2016	09	24	00	-9999	0.928	-9999	-9999	-9999	-9999
2016	09	25	00	-9999	0.254	-9999	-9999	-9999	-9999
2016	09	26	00	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	27	00	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	28	00	-9999	0.213	-9999	-9999	-9999	-9999
2016	09	29	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	30	00	-9999	0.202	-9999	-9999	-9999	-9999
2016	10	01	00	-9999	0.182	-9999	-9999	-9999	-9999
2016	10	02	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	10	03	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	10	04	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	10	05	00	-9999	0.15	-9999	-9999	-9999	-9999
2016	10	06	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	10	07	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	10	08	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	10	09	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	10	10	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	10	11	00	-9999	0.121	-9999	-9999	-9999	-9999
2016	10	12	00	-9999	0.148	-9999	-9999	-9999	-9999
2016	10	13	00	-9999	1.257	-9999	-9999	-9999	-9999
2016	10	14	00	-9999	2.428	-9999	-9999	-9999	-9999
2016	10	15	00	-9999	0.826	-9999	-9999	-9999	-9999
2016	10	16	00	-9999	0.47	-9999	-9999	-9999	-9999
2016	10	17	00	-9999	0.366	-9999	-9999	-9999	-9999
2016	10	18	00	-9999	0.327	-9999	-9999	-9999	-9999
2016	10	19	00	-9999	0.327	-9999	-9999	-9999	-9999
2016	10	20	00	-9999	0.327	-9999	-9999	-9999	-9999
2016	10	21	00	-9999	0.327	-9999	-9999	-9999	-9999
2016	10	22	00	-9999	0.303	-9999	-9999	-9999	-9999
2016	10	23	00	-9999	0.281	-9999	-9999	-9999	-9999
2016	10	24	00	-9999	0.388	-9999	-9999	-9999	-9999
2016	10	25	00	-9999	0.832	-9999	-9999	-9999	-9999
2016	10	26	00	-9999	0.553	-9999	-9999	-9999	-9999
2016	10	27	00	-9999	0.427	-9999	-9999	-9999	-9999
2016	10	28	00	-9999	0.379	-9999	-9999	-9999	-9999
2016	10	29	00	-9999	0.374	-9999	-9999	-9999	-9999
2016	10	30	00	-9999	0.327	-9999	-9999	-9999	-9999
2016	10	31	00	-9999	0.327	-9999	-9999	-9999	-9999
2016	11	01	00	-9999	0.327	-9999	-9999	-9999	-9999
2016	11	02	00	-9999	0.3	-9999	-9999	-9999	-9999
2016	11	03	00	-9999	0.281	-9999	-9999	-9999	-9999
2016	11	04	00	-9999	0.281	-9999	-9999	-9999	-9999
2016	11	05	00	-9999	11.667	-9999	-9999	-9999	-9999
2016	11	06	00	-9999	16.597	-9999	-9999	-9999	-9999
2016	11	07	00	-9999	5.435	-9999	-9999	-9999	-9999
2016	11	08	00	-9999	2.852	-9999	-9999	-9999	-9999
2016	11	09	00	-9999	1.945	-9999	-9999	-9999	-9999
2016	11	10	00	-9999	1.455	-9999	-9999	-9999	-9999
2016	11	11	00	-9999	1.169	-9999	-9999	-9999	-9999
2016	11	12	00	-9999	1.001	-9999	-9999	-9999	-9999
2016	11	13	00	-9999	0.962	-9999	-9999	-9999	-9999
2016	11	14	00	-9999	0.962	-9999	-9999	-9999	-9999
2016	11	15	00	-9999	0.905	-9999	-9999	-9999	-9999
2016	11	16	00	-9999	0.87	-9999	-9999	-9999	-9999
2016	11	17	00	-9999	0.864	-9999	-9999	-9999	-9999
2016	11	18	00	-9999	0.783	-9999	-9999	-9999	-9999
2016	11	19	00	-9999	0.783	-9999	-9999	-9999	-9999
2016	11	20	00	-9999	0.755	-9999	-9999	-9999	-9999
2016	11	21	00	-9999	16.987	-9999	-9999	-9999	-9999
2016	11	22	00	-9999	28.57	-9999	-9999	-9999	-9999
2016	11	23	00	-9999	60.759	-9999	-9999	-9999	-9999
2016	11	24	00	-9999	64.457	-9999	-9999	-9999	-9999
2016	11	25	00	-9999	20.609	-9999	-9999	-9999	-9999
2016	11	26	00	-9999	13.202	-9999	-9999	-9999	-9999
2016	11	27	00	-9999	10.666	-9999	-9999	-9999	-9999
2016	11	28	00	-9999	8.588	-9999	-9999	-9999	-9999
2016	11	29	00	-9999	7.159	-9999	-9999	-9999	-9999
2016	11	30	00	-9999	6.067	-9999	-9999	-9999	-9999
2016	12	01	00	-9999	5.23	-9999	-9999	-9999	-9999
