discharge [m?/s]									
YYYY	MM	DD	HH	480	0	0	0	0	0
YYYY	MM	DD	HH	284792	0	0	0	0	0
YYYY	MM	DD	HH	4674623	0	0	0	0	0
YYYY	MM	DD	HH	Capella	Cabecera	Carrasquero	Ceguera	Villacarli	Lascuarre
2011	4	8	0	4.99	2.8	-9999	-9999	0.31	-9999
2011	4	9	0	4.72	2.65	-9999	-9999	0.31	-9999
2011	4	10	0	4.25	2.4	-9999	-9999	0.27	-9999
2011	4	11	0	3.82	2.1	-9999	-9999	0.25	-9999
2011	4	12	0	3.34	1.78	-9999	-9999	0.21	-9999
2011	4	13	0	3.01	1.55	-9999	-9999	0.18	-9999
2011	4	14	0	2.81	1.44	-9999	-9999	0.16	-9999
2011	4	15	0	2.57	1.31	-9999	-9999	0.14	-9999
2011	4	16	0	2.4	1.21	-9999	-9999	0.13	-9999
2011	4	17	0	2.24	1.08	-9999	-9999	0.11	-9999
2011	4	18	0	2.06	1	-9999	-9999	0.1	-9999
2011	4	19	0	1.94	0.99	-9999	-9999	0.09	-9999
2011	4	20	0	1.94	0.94	0.11	-9999	0.08	-9999
2011	4	21	0	1.87	0.87	0.12	-9999	0.08	-9999
2011	4	22	0	1.79	0.87	0.13	-9999	0.08	-9999
2011	4	23	0	1.84	0.87	0.14	-9999	0.11	-9999
2011	4	24	0	2.01	0.91	0.13	-9999	0.08	-9999
2011	4	25	0	1.81	0.85	0.11	-9999	0.06	-9999
2011	4	26	0	1.65	0.81	0.12	-9999	0.05	-9999
2011	4	27	0	1.52	0.82	0.13	-9999	0.04	-9999
2011	4	28	0	1.53	0.85	0.12	-9999	0.06	-9999
2011	4	29	0	1.8	0.83	0.12	-9999	0.05	-9999
2011	4	30	0	1.88	0.95	0.12	-9999	0.09	-9999
2011	5	1	0	2.02	1.05	0.12	-9999	0.1	-9999
2011	5	2	0	2.23	1.24	0.15	-9999	0.3	-9999
2011	5	3	0	3.54	1.67	0.12	-9999	0.28	-9999
2011	5	4	0	2.85	1.4	0.14	-9999	0.16	-9999
2011	5	5	0	2.42	1.22	0.2	-9999	0.13	-9999
2011	5	6	0	2.33	1.16	0.12	-9999	0.09	-9999
2011	5	7	0	2.7	1.63	0.3	-9999	0.54	-9999
2011	5	8	0	12.61	7.04	0.41	-9999	0.87	-9999
2011	5	9	0	7.89	3.48	0.19	-9999	0.44	-9999
2011	5	10	0	5.39	2.37	0.15	-9999	0.33	-9999
2011	5	11	0	4.2	1.96	0.12	-9999	0.26	-9999
2011	5	12	0	5.33	3.1	0.11	-9999	0.24	-9999
2011	5	13	0	4.63	2.42	0.13	-9999	0.2	-9999
2011	5	14	0	3.77	2	0.12	-9999	0.16	-9999
2011	5	15	0	3.27	1.59	0.12	-9999	0.13	-9999
2011	5	16	0	2.77	1.32	0.13	-9999	0.1	-9999
2011	5	17	0	2.46	1.14	0.13	-9999	0.08	-9999
2011	5	18	0	2.24	1.11	0.12	-9999	0.07	-9999
2011	5	19	0	2.46	1.33	0.11	-9999	0.06	-9999
2011	5	20	0	2.37	1.2	0.12	-9999	0.06	-9999
2011	5	21	0	2.15	1.05	0.13	-9999	0.05	-9999
2011	5	22	0	1.9	0.93	0.12	-9999	0.08	-9999
2011	5	23	0	1.82	0.88	0.12	-9999	0.05	-9999
2011	5	24	0	1.51	0.79	0.12	-9999	0.03	-9999
2011	5	25	0	1.43	0.76	0.11	-9999	0.03	-9999
2011	5	26	0	1.29	0.72	0.1	-9999	0.05	-9999
2011	5	27	0	1.72	0.92	0.16	-9999	0.14	-9999
2011	5	28	0	1.57	0.79	0.13	-9999	0.03	-9999
2011	5	29	0	1.37	0.71	0.12	-9999	0.03	-9999
2011	5	30	0	2.32	0.96	0.27	-9999	0.76	-9999
2011	5	31	0	5.95	1.75	0.3	-9999	0.8	-9999
2011	6	1	0	3.54	1.28	0.16	-9999	0.19	-9999
2011	6	2	0	2.43	1.02	0.12	-9999	0.06	-9999
2011	6	3	0	2.09	0.94	0.17	-9999	0.1	-9999
2011	6	4	0	2.87	0.94	0.2	-9999	0.1	-9999
2011	6	5	0	2.69	0.95	0.14	-9999	0.08	-9999
2011	6	6	0	5.54	1.02	1.34	-9999	3.48	-9999
2011	6	7	0	11.24	2.08	2.41	-9999	7.39	-9999
2011	6	8	0	11.71	3.93	1.42	-9999	5.29	-9999
2011	6	9	0	8.07	2.52	0.72	-9999	3.58	-9999
2011	6	10	0	16.18	4.92	3.55	-9999	7.29	-9999
2011	6	11	0	12.89	3.91	1.87	-9999	4.38	-9999
2011	6	12	0	9.46	2.89	0.86	-9999	3.23	-9999
2011	6	13	0	8.1	2.48	0.55	-9999	2.99	-9999
2011	6	14	0	7	2.24	0.43	-9999	2.29	-9999
2011	6	15	0	6.04	1.84	0.34	-9999	1.9	-9999
2011	6	16	0	5.21	1.62	0.28	-9999	1.6	-9999
2011	6	17	0	4.5	1.46	0.27	-9999	1.39	-9999
2011	6	18	0	3.88	1.28	0.23	-9999	1.11	0.01
2011	6	19	0	3.35	1.13	0.15	0	0.9	0.01
2011	6	20	0	2.89	1.01	0.14	0	0.72	0.01
2011	6	21	0	2.5	0.9	0.12	0	0.58	0.01
2011	6	22	0	2.15	0.83	0.11	0	0.46	0.01
2011	6	23	0	2.23	0.85	0.15	0	0.44	0.01
2011	6	24	0	1.92	0.76	0.1	0	0.29	0.01
2011	6	25	0	1.64	0.69	0.09	0	0.21	0.01
2011	6	26	0	1.5	0.64	0.08	0	0.16	0.01
2011	6	27	0	1.38	0.59	0.07	0	0.11	0
2011	6	28	0	1.29	0.56	0.06	0	0.08	0
2011	6	29	0	1.17	0.55	0.06	0	0.06	0
2011	6	30	0	1.17	0.5	0.06	0	0.03	0
2011	7	1	0	1.14	0.44	0.06	0	0.02	0
2011	7	2	0	1.06	0.41	0.05	0	0.05	0
2011	7	3	0	1.4	0.41	0.1	0	0.09	0
2011	7	4	0	2.53	0.45	0.25	0	0.09	0.01
2011	7	5	0	1.42	0.42	0.37	0	0.07	0.01
2011	7	6	0	1.06	0.38	0.23	0	0.06	0
2011	7	7	0	0.96	0.36	0.12	0	0.05	0
2011	7	8	0	0.95	0.34	0.05	0	0.05	0
2011	7	9	0	0.87	0.33	0.02	0	0.05	0
2011	7	10	0	0.9	0.31	0	0	0.04	0
2011	7	11	0	0.8	0.28	0	0	0.03	0
2011	7	12	0	0.78	0.26	0	0	0.03	0
2011	7	13	0	2.59	0.89	0.23	0	0.81	0.04
2011	7	14	0	1.18	0.47	0.03	0	0.23	0
2011	7	15	0	1.14	0.41	0.04	0	0.16	0
2011	7	16	0	0.9	0.34	0.02	0	0.12	0
2011	7	17	0	0.8	0.3	0.02	0	0.12	0
2011	7	18	0	0.86	0.27	0.02	0	0.11	0
2011	7	19	0	0.94	0.31	0.09	0	0.22	0.05
2011	7	20	0	0.9	0.28	0.03	0	0.11	0.01
2011	7	21	0	0.86	0.25	0.03	0	0.1	0.01
2011	7	22	0	0.83	0.24	0.03	0	0.1	0.01
2011	7	23	0	0.79	0.22	0.03	0	0.09	0.01
2011	7	24	0	0.76	0.21	0.03	0	0.09	0.01
2011	7	25	0	0.73	0.2	0.02	0	0.08	0.01
2011	7	26	0	0.69	0.2	0.02	0	0.09	0.01
2011	7	27	0	0.67	0.2	0.02	0	0.08	0.01
2011	7	28	0	0.64	0.19	0.02	0	0.08	0.01
2011	7	29	0	0.61	0.19	0.02	0	0.07	0.01
2011	7	30	0	0.58	0.17	0.02	0	0.07	0.01
2011	7	31	0	0.56	0.16	0.02	0	0.06	0.01
2011	8	1	0	0.54	0.17	0.02	0	0.06	0.01
2011	8	2	0	0.51	0.15	0.02	0	0.06	0.01
2011	8	3	0	0.49	0.15	0.02	0	0.06	0.01
2011	8	4	0	0.53	0.13	0.02	0	0.06	0.01
2011	8	5	0	0.49	0.19	0.02	0	0.23	0
2011	8	6	0	0.92	0.43	0.02	0	0.23	0
2011	8	7	0	0.74	0.21	0.02	0	0.1	0
2011	8	8	0	0.63	0.16	0.02	0	0.08	0
2011	8	9	0	0.63	0.12	0.02	0	0.07	0
2011	8	10	0	0.54	0.18	0.02	0	0.06	0
2011	8	11	0	0.49	0.32	0.02	0	0.06	0
2011	8	12	0	0.49	0.33	0.01	0	0.06	0
2011	8	13	0	0.49	0.32	0.01	0	0.06	0
2011	8	14	0	0.49	0.33	0.01	0	0.09	-9999
2011	8	15	0	0.49	0.34	0.01	0	0.07	-9999
2011	8	16	0	0.49	0.33	0.01	0	0.05	-9999
2011	8	17	0	0.45	0.32	0.01	0	0.04	-9999
2011	8	18	0	0.43	0.15	0.01	0	0.05	0
2011	8	19	0	0.43	0.07	0.02	0	0.04	0
2011	8	20	0	0.4	0.07	0.02	0	0.04	0
2011	8	21	0	0.38	0.07	0.01	0	0.03	0
2011	8	22	0	0.39	0.07	0.01	0	0.03	0
2011	8	23	0	0.4	0.07	0.01	0	0.03	0
2011	8	24	0	0.39	0.08	0.02	0	0.03	0
2011	8	25	0	1.54	0.34	0.02	0	0.89	0.06
2011	8	26	0	0.68	0.21	0.02	0	0.09	0.01
2011	8	27	0	0.56	0.15	0.01	0	0.06	0.01
2011	8	28	0	0.54	0.13	0.02	0	0.05	0.01
2011	8	29	0	0.49	0.1	0.02	0	0.05	0.01
2011	8	30	0	0.49	0.09	0.02	0	0.04	0.01
2011	8	31	0	0.49	0.11	0.01	0	0.05	0.01
2011	9	1	0	0.49	0.15	0.01	0	0.05	0.02
2011	9	2	0	0.49	0.17	0.01	0	0.05	0.02
2011	9	3	0	0.49	0.21	0.01	0	0.06	0.02
2011	9	4	0	0.49	0.22	0.01	0	0.05	0.02
2011	9	5	0	0.49	0.2	0.01	0	0.04	0.01
2011	9	6	0	0.49	0.2	0.01	0	0.04	0.01
2011	9	7	0	0.49	0.16	0.01	0	0.03	0.01
2011	9	8	0	0.49	0.08	0.01	0	0.03	0.01
2011	9	9	0	0.49	0.07	0.01	0	0.03	0.01
2011	9	10	0	0.49	0.06	0.01	0	0.03	0.01
2011	9	11	0	0.49	0.07	0.01	0	0.03	0
2011	9	12	0	0.43	0.06	0.01	0	0.03	0
2011	9	13	0	0.43	0.06	0.01	0	0.03	0
2011	9	14	0	0.45	0.06	0.01	0	0.03	0
2011	9	15	0	0.44	0.05	0.01	0	0.03	0
2011	9	16	0	0.39	0.05	0.01	0	0.02	0
2011	9	17	0	0.38	0.05	0.01	0	0.02	0
2011	9	18	0	0.41	0.05	0.01	0	0.01	-9999
2011	9	19	0	0.43	0.04	0.01	0	0.01	-9999
2011	9	20	0	0.43	0.04	0.01	0	0.01	-9999
2011	9	21	0	0.39	0.04	0.01	0	0	-9999
2011	9	22	0	0.38	0.04	0.01	0	0.01	-9999
2011	9	23	0	0.41	0.07	0.01	0	0.02	0
2011	9	24	0	4.75	0.38	0.7	0	1.03	0.01
2011	9	25	0	2.25	0.4	0.02	0	0.15	0.01
2011	9	26	0	1.94	0.2	0.01	0	0.14	0.01
2011	9	27	0	1.85	0.1	0	0	0.12	0.01
2011	9	28	0	1.92	0.08	0	0	0.13	0.01
2011	9	29	0	2.02	0.07	0	0	0.12	0.01
2011	9	30	0	2.02	0.06	0	0	0.11	0.01
2011	10	1	0	2.02	0.05	0	0	0.1	0.01
2011	10	2	0	2.02	0.04	0	0	0.09	0.01
2011	10	3	0	1.87	0.04	0	0	0.08	0.01
2011	10	4	0	1.86	0.04	0	0	0.07	0.01
2011	10	5	0	1.86	0.03	0	0	0.06	0.01
2011	10	6	0	1.86	0.03	0	0	0.05	0.01
2011	10	7	0	1.86	0.02	0	0	0.05	0.01
2011	10	8	0	1.86	0.02	0	0	0.04	0.01
2011	10	9	0	1.86	0.02	0	0	0.03	0.01
2011	10	10	0	1.86	0.02	0	0	0.03	0.01
2011	10	11	0	1.86	0.02	0	0	-9999	0.01
2011	10	12	0	1.86	0.02	0	0	0	0.01
2011	10	13	0	1.79	0.02	0	0	0	0.01
2011	10	14	0	1.72	0.02	0	0	0.01	0.01
2011	10	15	0	1.72	0.02	0	0	0.01	0.01
2011	10	16	0	1.72	0.02	0	0	0.02	0.01
2011	10	17	0	1.72	0.02	0	0	0.02	0.01
2011	10	18	0	1.72	0.02	0	0	0.03	0.01
2011	10	19	0	1.72	0.02	0	0	0.03	0.01
2011	10	20	0	1.72	0.02	0	0	0.02	0.01
2011	10	21	0	1.72	0.02	0	0	0.02	0.01
2011	10	22	0	1.72	0.02	0	0	0.02	0.01
2011	10	23	0	1.72	0.02	0	0	0.02	0.01
2011	10	24	0	2.29	0.06	0.14	0	0.78	0.01
2011	10	25	0	2.05	0.69	0.02	0	0.27	0.01
2011	10	26	0	2.02	0.27	0	0	0.03	0.01
2011	10	27	0	6.49	2.26	0.3	0.01	1.94	0.03
2011	10	28	0	5.09	3.87	0.26	0	0.51	0.01
2011	10	29	0	4.35	1.44	0.08	0	0.11	0.01
2011	10	30	0	4.35	0.9	0.05	0.02	0.05	0.01
2011	10	31	0	4.35	0.69	0.03	0.05	0.03	0.01
2011	11	1	0	4.46	0.63	0.03	0.08	0.15	0.01
2011	11	2	0	4.32	0.72	0.03	0.12	0.15	0.01
2011	11	3	0	13.45	9.63	0.85	0.21	3.75	0.11
2011	11	4	0	21.29	11.26	1.11	0.59	4.17	0.24
2011	11	5	0	32.4	15.82	1.5	2.66	5.2	0.13
2011	11	6	0	7.97	7.1	0.49	2.46	2.43	0.01
2011	11	7	0	5.57	4.87	0.28	1.99	1.93	0.01
2011	11	8	0	4.83	3.7	0.2	1.6	1.69	0.01
2011	11	9	0	4.39	2.87	0.15	1.09	1.52	0.01
2011	11	10	0	4.1	2.46	0.12	0.68	1.39	0.01
2011	11	11	0	3.85	2.17	0.1	0.57	1.24	0.01
2011	11	12	0	3.38	1.9	0.08	0.39	1.11	0.01
2011	11	13	0	2.91	1.66	0.07	0.2	1	0.01
2011	11	14	0	2.63	1.53	0.06	0.14	0.91	0.01
2011	11	15	0	4.57	2.2	0.32	0.09	1.8	0.1
2011	11	16	0	10.08	4.75	0.46	0.05	1.75	0.05
2011	11	17	0	7.4	3.5	0.29	0.02	1.34	0.02
2011	11	18	0	5.67	2.78	0.21	0.01	1.15	0.02
2011	11	19	0	4.67	2.35	0.16	0	1.03	0.02
2011	11	20	0	4.02	2.12	0.13	0	0.95	0.01
2011	11	21	0	3.64	1.93	0.1	0	0.87	0.02
2011	11	22	0	3.88	1.98	0.13	0	0.86	0.02
2011	11	23	0	3.48	1.9	0.09	0	0.79	0.02
2011	11	24	0	3.05	1.75	0.08	0	0.72	0.01
2011	11	25	0	2.76	1.59	0.07	0	-9999	0.01
2011	11	26	0	2.51	1.45	0.06	0	-9999	0.01
2011	11	27	0	2.3	1.34	0.05	0	-9999	0.01
2011	11	28	0	2.14	1.25	0.05	0	-9999	0.01
2011	11	29	0	1.98	1.17	0.04	0	-9999	0.01
2011	11	30	0	1.84	1.1	0.03	0	-9999	0.01
2011	12	1	0	1.66	1.04	0.03	0	0.32	0.01
2011	12	2	0	1.55	1.01	0.02	0	0.3	0.01
2011	12	3	0	1.52	0.97	0.03	0	0.27	0.01
2011	12	4	0	1.4	0.94	0.02	0	0.25	0.01
2011	12	5	0	1.37	0.91	0.02	0	0.23	0.01
2011	12	6	0	1.28	0.87	0.02	0	0.21	0.01
2011	12	7	0	1.18	0.85	0.02	0	0.19	0.01
2011	12	8	0	1.17	0.83	0.02	0	0.17	0.01
2011	12	9	0	1.08	0.83	0.01	0	0.16	0.01
2011	12	10	0	1.06	0.82	0.01	0	0.14	0.01
2011	12	11	0	1.06	0.81	0.02	0	0.12	0.01
2011	12	12	0	0.96	0.82	0.02	0	0.11	0.01
2011	12	13	0	0.96	0.82	0.01	0	0.1	0.01
2011	12	14	0	0.96	0.83	0.01	0	0.09	0.01
2011	12	15	0	0.92	0.8	0.01	0	0.08	0.01
2011	12	16	0	0.9	0.81	0.01	0	0.07	0.01
2011	12	17	0	0.9	0.79	0.01	0	0.06	0.01
2011	12	18	0	0.83	0.75	0.01	0	0.04	0.01
2011	12	19	0	0.75	0.72	0.01	0	0.02	0.01
2011	12	20	0	0.77	0.73	0.01	0	-9999	0.01
2011	12	21	0	0.79	0.74	0	0	-9999	0.01
2011	12	22	0	0.78	0.74	0	0	-9999	0.01
2011	12	23	0	0.76	0.72	0	0	-9999	0.01
2011	12	24	0	0.71	0.72	0	0	-9999	0.01
2011	12	25	0	0.69	0.71	0	0	0.03	0.01
2011	12	26	0	0.69	0.7	0	0	0.03	0.01
2011	12	27	0	0.66	0.71	0	0	0.02	0.01
2011	12	28	0	0.65	0.7	0	0	0.02	0.01
2011	12	29	0	0.65	0.7	0	0	0.01	0.01
2011	12	30	0	0.63	0.7	0	0	0.02	0.01
2011	12	31	0	0.63	0.72	0	0	0.02	0.02
2012	1	1	0	0.63	0.72	0	0	0.02	0.02
2012	1	2	0	0.63	0.75	0	0	0.02	0.02
2012	1	3	0	0.63	0.72	0	0	0.02	0.01
2012	1	4	0	0.63	0.73	0	0	0.02	0.02
2012	1	5	0	0.63	0.72	0	0	0.02	0.02
2012	1	6	0	0.63	0.74	0	0	0.02	0.02
2012	1	7	0	0.61	0.73	0	0	0.02	0.01
2012	1	8	0	0.58	0.71	0	0	0.02	0.01
2012	1	9	0	0.57	0.72	0	0	0.02	0.01
2012	1	10	0	0.56	0.71	0	0	0.02	0.01
2012	1	11	0	0.55	0.71	0	0	0.03	0.01
2012	1	12	0	0.55	0.7	0	0	0.03	0.01
2012	1	13	0	0.54	0.7	0	0	0.03	0.01
2012	1	14	0	0.52	0.65	0	0	0.03	0.01
2012	1	15	0	0.52	0.6	0	0	0.03	0.01
2012	1	16	0	0.52	0.64	0	0	0.03	0.01
2012	1	17	0	0.52	0.65	0	0	0.03	0.01
2012	1	18	0	0.52	0.65	0	0	0.04	0.01
2012	1	19	0	0.51	0.66	0	0	0.04	0.01
2012	1	20	0	0.53	0.7	0	0	0.02	0.01
2012	1	21	0	0.56	0.71	0	0	0.02	0.01
2012	1	22	0	0.54	0.72	0	0	0.02	0.01
2012	1	23	0	0.52	0.72	0	0	0.02	0.01
2012	1	24	0	0.49	0.71	0	0	0.02	0.01
2012	1	25	0	0.49	0.7	0	0	0.02	0.01
2012	1	26	0	0.49	0.71	0	0	0.03	0.01
2012	1	27	0	0.49	0.75	0	0	0.02	0.01
2012	1	28	0	0.49	0.74	0	0	0.02	0.01
2012	1	29	0	0.49	0.71	0	0	0.02	0.01
2012	1	30	0	0.47	0.7	0	0	0.02	0.02
2012	1	31	0	0.48	0.64	0	0	0.05	0.01
2012	2	1	0	0.49	0.72	0	0	0.05	0.01
2012	2	2	0	0.53	0.7	0	0	0.03	0.01
2012	2	3	0	0.44	0.42	0	0	0.03	0.01
2012	2	4	0	0.38	0.38	0	0	0.09	-9999
2012	2	5	0	0.41	0.48	0	0	0.07	-9999
2012	2	6	0	0.51	0.62	0	0	0.09	-9999
2012	2	7	0	0.42	0.48	0	0	0.15	-9999
2012	2	8	0	0.37	0.42	0	0	0.17	-9999
2012	2	9	0	0.44	0.48	0	0	0.12	0.04
2012	2	10	0	0.46	0.56	0	0	0.04	0.04
2012	2	11	0	0.38	0.44	0	0	0.08	0.13
2012	2	12	0	0.38	0.37	0	0	0.09	0.11
2012	2	13	0	0.42	0.5	0	0	0.14	0.07
2012	2	14	0	0.47	0.54	0	0	0.11	0.07
2012	2	15	0	0.44	0.58	0	0	0.12	0.07
2012	2	16	0	0.42	0.65	0	0	0.11	0.07
2012	2	17	0	0.4	0.64	0	0	0.06	0.07
2012	2	18	0	0.41	0.65	0	0	0.06	0.08
2012	2	19	0	0.43	0.66	0	0	0.06	0.08
2012	2	20	0	0.43	0.65	0	0	0.05	0.08
2012	2	21	0	0.4	0.61	0	0	0.05	0.09
2012	2	22	0	0.4	0.62	0	0	0.04	0.09
2012	2	23	0	0.39	0.66	0	0	0.04	0.12
2012	2	24	0	0.38	0.68	0	0	0.03	0.11
2012	2	25	0	0.4	0.68	0	0	0.03	0.08
2012	2	26	0	0.43	0.7	0	0	0.03	0.04
2012	2	27	0	0.43	0.67	0	0	0.03	0.01
2012	2	28	0	0.43	0.66	0	0	0.03	0.01
2012	2	29	0	0.43	0.67	0	0	0.03	0.01
2012	3	1	0	0.43	0.67	0	0	0.03	0.01
2012	3	2	0	0.43	0.67	0	0	0.02	0.01
2012	3	3	0	0.43	0.68	0	0	0.02	0.02
2012	3	4	0	0.43	0.67	0	0	0.02	0.02
2012	3	5	0	0.43	0.65	0	0	0.02	0.02
2012	3	6	0	0.43	0.65	0	0	0.02	0.02
2012	3	7	0	0.42	0.65	0	0	0.03	0.02
2012	3	8	0	0.38	0.66	0	0	0.03	0.02
2012	3	9	0	0.38	0.65	0	0	0.04	0.02
2012	3	10	0	0.38	0.64	0	0	0.06	0.02
2012	3	11	0	0.38	0.65	0	0	0.07	0.02
2012	3	12	0	0.38	0.65	0	0	0.08	0.02
2012	3	13	0	0.38	0.65	0	0	0.1	0.02
2012	3	14	0	0.38	0.66	0	0	0.11	0.02
2012	3	15	0	0.38	0.66	0	0	0.12	0.02
2012	3	16	0	0.4	0.65	0	0	0.14	0.02
2012	3	17	0	0.43	0.65	0	0	0.15	0.02
2012	3	18	0	0.4	0.65	0	0	0.17	0.02
2012	3	19	0	0.43	0.63	0	0	0.18	0.02
2012	3	20	0	0.4	0.64	0	0	0.15	0.02
2012	3	21	0	1.03	0.93	0.49	0.16	0.64	0.34
2012	3	22	0	16.25	3.91	1.82	2.59	1.51	0.47
2012	3	23	0	8.38	3.22	1.14	1.37	0.25	0.1
2012	3	24	0	6.51	2.77	0.59	0.49	0.09	0.05
2012	3	25	0	4.75	2.31	0.31	0.14	0.04	0.03
2012	3	26	0	3.98	2.04	0.19	0	0.04	0.03
2012	3	27	0	3.48	1.83	0.12	0	0.05	0.02
2012	3	28	0	2.98	1.56	0.08	0	0.17	0.02
2012	3	29	0	2.63	1.37	0.05	0	0.17	0.02
2012	3	30	0	2.47	1.36	0.04	0	0.03	0.02
2012	3	31	0	2.31	1.34	0.03	0	0.03	0.02
2012	4	1	0	2.21	1.3	0.02	0	0.03	0.02
2012	4	2	0	2.18	1.42	0.02	0	0.03	0.02
2012	4	3	0	2.55	1.9	0.01	0	0.13	0.02
2012	4	4	0	2.95	2.06	0.02	0	0.77	0.06
2012	4	5	0	6.65	4.29	0.13	0.05	1.88	0.07
2012	4	6	0	10.5	5.68	0.31	0.11	2.14	0.09
2012	4	7	0	10.08	4.48	0.43	0.1	1.67	0.07
2012	4	8	0	7.41	3.33	0.34	0.02	1.14	0.05
2012	4	9	0	5.74	2.75	0.25	0.01	0.98	0.04
2012	4	10	0	4.83	2.62	0.19	0.01	0.9	0.03
2012	4	11	0	4.68	2.47	0.14	0	0.78	0.03
2012	4	12	0	3.91	2.07	0.17	0.04	0.7	0.03
2012	4	13	0	4.04	1.84	0.28	0.11	0.63	0.03
2012	4	14	0	3.29	1.6	0.2	0	0.57	0.03
2012	4	15	0	2.92	1.36	0.15	0	0.5	0.02
2012	4	16	0	2.48	1.06	0.12	0	0.46	0.02
2012	4	17	0	2.22	1	0.1	0	-9999	0.02
2012	4	18	0	2.09	0.98	0.08	0	-9999	0.02
2012	4	19	0	2.22	1.02	0.07	0	0.6	0.03
2012	4	20	0	1.97	0.95	0.05	0	0.7	0.02
2012	4	21	0	1.83	0.97	0.05	0	0.51	0.02
2012	4	22	0	2.07	1.04	0.04	0	0.07	0.02
2012	4	23	0	1.94	0.99	0.04	0	0.05	0.02
2012	4	24	0	1.92	1.02	0.03	0	0.04	0.02
2012	4	25	0	1.75	0.95	0.03	0	0.03	0.02
2012	4	26	0	1.64	0.98	0.02	0	0.02	0.01
2012	4	27	0	1.68	1.1	0.02	0	0.01	0.01
2012	4	28	0	2.16	1.59	0.04	0	0.05	0.02
2012	4	29	0	7.11	4.07	0.28	0.02	0.11	0.04
2012	4	30	0	14.81	5.04	0.83	0.9	0.83	0.39
2012	5	1	0	14.24	5.63	1.14	0.29	0.23	0.12
2012	5	2	0	12.03	5.36	0.9	0.1	0.14	0.07
2012	5	3	0	10.38	4.63	0.68	0.06	0.11	0.05
2012	5	4	0	9.62	4.68	0.52	0.03	0.13	0.05
2012	5	5	0	9.53	4.58	0.42	0.02	0.11	0.04
2012	5	6	0	8.07	3.74	0.34	0.01	0.08	0.04
2012	5	7	0	6.66	3.08	0.28	0.01	0.06	0.03
2012	5	8	0	5.72	3.07	0.23	0	0.05	0.03
2012	5	9	0	7.11	3.91	0.27	0.01	0.08	0.03
2012	5	10	0	6.63	3.78	0.21	0	0.06	0.02
2012	5	11	0	6.12	3.65	0.18	0	0.05	0.02
2012	5	12	0	5.52	3.25	0.14	0.01	0.04	0.02
2012	5	13	0	4.82	2.85	0.11	0.01	0.04	0.02
2012	5	14	0	3.94	2.21	0.09	0	0.03	0.02
2012	5	15	0	3.08	1.75	0.08	0	0.03	0.02
2012	5	16	0	2.71	1.57	0.06	0	0.02	0.02
2012	5	17	0	2.39	1.33	0.06	0	0.02	0.02
2012	5	18	0	2.19	1.33	0.05	0	0.02	0.02
2012	5	19	0	2.09	1.18	0.04	0	0.04	0.02
2012	5	20	0	3.08	1.78	0.17	0	0.13	0.06
2012	5	21	0	3.42	1.98	0.17	0	0.07	0.04
2012	5	22	0	2.72	1.61	0.11	0.01	0.05	0.03
2012	5	23	0	2.36	1.49	0.07	0.01	0.04	0.02
2012	5	24	0	2.14	1.31	0.05	0	0.03	0.02
2012	5	25	0	2	1.4	0.04	0	0.03	0.02
2012	5	26	0	1.89	1.19	0.03	0	0.02	0.02
2012	5	27	0	1.63	1.02	0.02	0	0.02	0.01
2012	5	28	0	1.5	1.1	0.02	0	0.14	0.01
2012	5	29	0	3.86	2.3	0.02	0	0.33	0.01
2012	5	30	0	2.7	1.52	0.01	0	0.08	0.01
2012	5	31	0	2.13	1.23	0.01	0	0.04	0.01
2012	6	1	0	1.81	1.01	0.01	0	0.02	0.01
2012	6	2	0	1.62	0.99	0.01	0	0.01	0.01
2012	6	3	0	3.76	1.46	0.19	0.07	0.54	0.04
2012	6	4	0	4.23	2.05	0.32	0.01	0.1	0.03
2012	6	5	0	2.93	1.58	0.2	0	0.04	0.01
2012	6	6	0	2.31	1.27	0.12	0	0.23	0.01
2012	6	7	0	2.05	1.15	0.08	0	0.22	0.03
2012	6	8	0	2.22	1.28	0.05	0	0.18	0.03
2012	6	9	0	1.84	1.02	0.04	0	0.14	0.01
2012	6	10	0	1.65	0.92	0.02	0	0.11	0.01
2012	6	11	0	1.57	0.82	0	0	0.1	0.01
2012	6	12	0	1.51	0.86	0.01	0	0.07	0.01
2012	6	13	0	1.37	0.75	0	0	0.03	0.01
2012	6	14	0	1.22	0.71	0	0	0.02	0.01
2012	6	15	0	1.14	0.65	0	0	0.03	0.01
2012	6	16	0	1.04	0.58	0	0	0.04	0.01
2012	6	17	0	0.96	0.53	0	0	0.04	0.01
2012	6	18	0	0.96	0.56	0	0	0.04	0.01
2012	6	19	0	1.48	0.8	0.12	0.01	0.32	0.06
2012	6	20	0	11.8	7.11	0.24	0.21	0.67	0.14
2012	6	21	0	5.7	3.34	0.08	0	0.3	0.01
2012	6	22	0	3.29	2.09	0.04	0	0.22	0.01
2012	6	23	0	2.44	1.44	0.03	0	0.18	0.01
2012	6	24	0	1.96	1.12	0.02	0	0.17	0.01
2012	6	25	0	1.64	0.97	0.02	0	0.16	0.01
2012	6	26	0	1.47	0.85	0.01	0	0.14	0.01
2012	6	27	0	1.28	0.79	0	0	0.14	0.01
2012	6	28	0	1.24	0.71	0.01	0	0.13	0.01
2012	6	29	0	1.17	0.65	0	0	0.12	0.01
2012	6	30	0	1.17	0.56	0	0	0.12	0.01
