discharge
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
YYYY	MM	DD	HH	Cabecera	Capella	Carrasquero	Ceguera	Lascuarre	Villacarli
2016	08	26	10	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	11	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	12	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	13	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	14	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	15	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	16	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	17	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	18	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	19	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	20	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	21	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	22	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	26	23	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	01	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	02	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	03	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	04	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	05	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	06	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	07	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	08	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	09	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	10	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	11	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	12	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	13	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	14	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	15	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	16	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	17	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	18	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	19	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	20	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	21	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	22	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	27	23	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	01	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	02	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	03	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	04	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	05	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	06	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	07	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	08	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	09	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	10	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	11	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	12	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	13	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	14	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	15	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	16	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	17	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	18	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	19	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	20	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	21	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	22	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	28	23	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	01	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	02	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	03	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	04	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	05	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	06	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	07	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	08	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	09	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	10	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	11	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	12	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	13	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	14	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	15	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	16	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	17	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	18	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	19	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	20	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	21	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	22	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	29	23	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	00	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	01	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	02	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	03	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	04	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	05	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	06	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	07	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	08	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	09	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	10	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	11	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	12	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	13	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	14	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	15	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	16	-9999	0.556	-9999	-9999	-9999	-9999
2016	08	30	17	-9999	-9999	-9999	-9999	-9999	-9999
2016	08	30	18	-9999	-9999	-9999	-9999	-9999	-9999
2016	08	30	19	-9999	-9999	-9999	-9999	-9999	-9999
2016	08	30	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	30	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	30	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	30	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	08	31	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	20	-9999	0.177	-9999	-9999	-9999	-9999
2016	09	01	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	01	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	02	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	03	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	02	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	03	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	04	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	05	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	04	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	01	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	02	-9999	0.162	-9999	-9999	-9999	-9999
2016	09	05	03	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	05	04	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	05	05	-9999	0.147	-9999	-9999	-9999	-9999
2016	09	05	06	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	07	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	08	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	09	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	10	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	11	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	12	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	13	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	14	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	15	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	16	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	19	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	20	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	21	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	22	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	05	23	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	06	00	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	06	01	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	02	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	03	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	04	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	05	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	06	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	07	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	08	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	09	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	10	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	11	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	12	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	13	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	14	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	15	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	16	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	17	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	18	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	19	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	20	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	21	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	22	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	06	23	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	01	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	02	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	03	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	04	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	05	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	06	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	07	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	08	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	09	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	10	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	11	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	12	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	13	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	14	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	15	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	16	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	17	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	18	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	19	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	20	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	21	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	22	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	07	23	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	01	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	02	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	03	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	04	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	05	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	06	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	07	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	08	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	09	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	10	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	11	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	12	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	13	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	14	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	15	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	16	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	17	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	18	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	19	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	20	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	21	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	22	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	08	23	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	00	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	01	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	02	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	03	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	04	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	05	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	06	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	07	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	08	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	09	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	10	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	11	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	12	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	13	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	14	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	15	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	16	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	17	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	18	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	19	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	20	-9999	0.139	-9999	-9999	-9999	-9999
2016	09	09	21	-9999	0.155	-9999	-9999	-9999	-9999
2016	09	09	22	-9999	1.282	-9999	-9999	-9999	-9999
2016	09	09	23	-9999	3.425	-9999	-9999	-9999	-9999
2016	09	10	00	-9999	1.05	-9999	-9999	-9999	-9999
2016	09	10	01	-9999	3.45	-9999	-9999	-9999	-9999
2016	09	10	02	-9999	2.372	-9999	-9999	-9999	-9999
2016	09	10	03	-9999	1.206	-9999	-9999	-9999	-9999
2016	09	10	04	-9999	0.703	-9999	-9999	-9999	-9999
2016	09	10	05	-9999	0.524	-9999	-9999	-9999	-9999
2016	09	10	06	-9999	0.447	-9999	-9999	-9999	-9999
2016	09	10	07	-9999	0.432	-9999	-9999	-9999	-9999
2016	09	10	08	-9999	0.418	-9999	-9999	-9999	-9999
2016	09	10	09	-9999	0.377	-9999	-9999	-9999	-9999
2016	09	10	10	-9999	0.327	-9999	-9999	-9999	-9999
2016	09	10	11	-9999	0.327	-9999	-9999	-9999	-9999
2016	09	10	12	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	10	13	-9999	0.281	-9999	-9999	-9999	-9999
2016	09	10	14	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	10	15	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	10	16	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	10	17	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	10	18	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	10	19	-9999	0.23	-9999	-9999	-9999	-9999
2016	09	10	20	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	10	21	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	10	22	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	10	23	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	00	-9999	0.212	-9999	-9999	-9999	-9999
2016	09	11	01	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	02	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	03	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	04	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	05	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	06	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	07	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	08	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	09	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	10	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	11	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	12	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	13	-9999	0.24	-9999	-9999	-9999	-9999
2016	09	11	14	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	15	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	16	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	17	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	18	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	19	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	20	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	21	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	22	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	11	23	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	00	-9999	0.177	-9999	-9999	-9999	-9999
2016	09	12	01	-9999	0.177	-9999	-9999	-9999	-9999
2016	09	12	02	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	03	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	04	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	05	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	06	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	07	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	08	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	09	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	10	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	11	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	12	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	13	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	14	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	15	-9999	0.202	-9999	-9999	-9999	-9999
2016	09	12	16	-9999	0.186	-9999	-9999	-9999	-9999
2016	09	12	17	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	12	18	-9999	0.169	-9999	-9999	-9999	-9999
2016	09	12	19	-9999	0.169	-9999	-9999	-9999	-9999
