Specification of which SVCs are contained in each TC
TC-ID[-]	SVC-ID[-]	fraction[-]
369	1090010	0.007
369	129118	0.005
370	77210	0.574
370	77217	0.061
370	76710	0.033
370	129118	0.022
370	77213	0.021
370	1077213	0.012
370	1077210	0.01
370	1090010	0.006
371	77210	0.603
371	77213	0.192
371	77217	0.051
371	1090010	0.046
371	76710	0.032
371	109910	0.025
371	1077210	0.019
371	77216	0.011
371	76713	0.011
371	109916	0.009
372	77210	0.722
372	77213	0.108
372	1090010	0.045
372	77217	0.036
372	109910	0.035
372	76710	0.032
372	1077210	0.015
372	90018	0.008
373	77210	0.716
373	77213	0.084
373	109910	0.035
373	77217	0.031
373	90010	0.023
373	77218	0.021
373	90018	0.018
373	76710	0.018
373	76717	0.017
373	1077210	0.015
373	1090010	0.007
374	77210	0.697
374	77213	0.069
374	77218	0.06
374	109910	0.034
374	77217	0.034
374	76717	0.029
374	1077210	0.02
374	90018	0.015
374	77216	0.007
375	77210	0.56
375	77218	0.067
375	77213	0.053
375	77216	0.051
375	77217	0.05
375	109910	0.034
375	76717	0.031
375	1077213	0.011
375	1077210	0.01
375	90018	0.008
376	77210	0.615
376	77217	0.114
376	1090010	0.079
376	76710	0.077
376	1077210	0.05
376	77213	0.049
376	1077213	0.009
376	76709	0.006
377	77210	0.614
377	77213	0.092
377	77217	0.081
377	76710	0.057
377	1090010	0.038
377	90010	0.031
377	76717	0.027
377	1077210	0.023
377	1077213	0.019
377	90016	0.012
378	77210	0.544
378	77217	0.172
378	76717	0.084
378	90016	0.034
378	90010	0.033
378	1090010	0.029
378	77216	0.024
378	1077210	0.015
378	77213	0.01
379	77210	0.391
379	77217	0.247
379	76717	0.07
379	77216	0.047
379	1090010	0.018
379	76718	0.013
379	90010	0.006
380	77210	0.309
380	77217	0.148
380	76718	0.062
380	77216	0.057
380	1077210	0.022
380	76717	0.021
380	76710	0.01
381	77210	0.411
381	129110	0.112
381	77213	0.095
381	77217	0.094
381	120310	0.076
381	77216	0.057
381	129118	0.042
381	1090010	0.038
381	1077210	0.026
381	109910	0.017
381	90010	0.015
381	90018	0.009
381	90013	0.008
382	77210	0.471
382	129110	0.106
382	77217	0.09
382	1077210	0.068
382	77213	0.063
382	120310	0.061
382	109910	0.059
382	129118	0.04
382	120318	0.012
382	90018	0.01
382	90013	0.007
382	1090010	0.006
382	77218	0.006
383	77210	0.486
383	129110	0.103
383	77217	0.088
383	120310	0.066
383	77213	0.061
383	109910	0.06
383	1077210	0.057
383	129118	0.041
383	90018	0.011
383	1090010	0.008
383	120318	0.008
383	90013	0.006
383	77218	0.006
384	77210	0.535
384	129110	0.114
384	77217	0.101
384	120310	0.063
384	109910	0.056
384	77213	0.053
384	129118	0.033
384	90018	0.012
384	1077210	0.011
384	120318	0.01
384	1090018	0.006
384	90013	0.005
385	77210	0.503
385	129110	0.089
385	77217	0.072
385	120310	0.065
385	109918	0.055
385	129118	0.051
385	77218	0.05
385	77213	0.025
385	77216	0.024
385	1077210	0.017
385	90018	0.016
385	109910	0.013
385	120318	0.008
385	1090018	0.005
386	77210	0.313
386	76710	0.125
386	77213	0.062
386	77218	0.042
387	77210	0.159
387	76717	0.073
387	77213	0.054
387	76710	0.052
387	77218	0.033
388	76717	0.126
389	76710	0.088
389	76716	0.047
389	76717	0.046
389	76718	0.032
390	76716	0.125
390	76710	0.125
391	77210	0.631
391	77213	0.369
392	77210	0.526
392	77213	0.309
392	1077210	0.016
393	77210	0.598
393	1077210	0.02
394	77210	0.354
394	1077210	0.118
394	76710	0.014
395	77210	0.138
395	76710	0.075
396	77216	0.384
396	109918	0.264
396	77218	0.098
396	77210	0.098
396	76718	0.065
396	77213	0.039
396	1106910	0.019
396	1090013	0.016
396	1077213	0.009
396	90018	0.008
397	77216	0.49
397	109918	0.233
397	77210	0.056
397	77218	0.036
397	77213	0.036
397	76718	0.034
397	76716	0.031
397	109916	0.017
397	1090013	0.016
397	106910	0.012
397	5050	0.01
397	1077213	0.008
397	1106910	0.007
397	90018	0.006
398	77216	0.561
398	109918	0.122
398	109916	0.066
398	76716	0.058
398	77210	0.048
398	5050	0.046
398	1109916	0.027
398	77213	0.022
398	1090013	0.014
398	1077213	0.007
398	76718	0.007
398	1106910	0.005
399	77216	0.6
399	109916	0.091
399	1109916	0.073
399	76716	0.066
399	109918	0.063
399	5050	0.027
399	77210	0.018
399	77218	0.015
399	1090013	0.013
399	1109918	0.012
400	77216	0.522
400	1109916	0.147
400	109916	0.133
400	77218	0.09
400	76716	0.065
400	106916	0.009
400	1090013	0.005
400	109918	0.005
401	76718	0.153
401	77216	0.106
401	1109912	0.098
401	109918	0.094
401	129118	0.09
401	76716	0.072
401	129103	0.064
401	120318	0.055
401	1129118	0.047
401	120317	0.046
401	116518	0.045
401	120303	0.037
401	116512	0.027
401	5050	0.019
401	109912	0.015
401	1129103	0.014
401	1106903	0.011
401	77218	0.007
402	76718	0.148
402	129118	0.121
402	120318	0.11
402	109918	0.079
402	116518	0.072
402	109912	0.065
402	76716	0.062
402	77216	0.055
402	77218	0.051
402	120303	0.048
402	129103	0.048
402	120317	0.035
402	1109912	0.033
402	5050	0.027
402	1129118	0.022
402	116512	0.011
402	1120303	0.007
403	76718	0.161
403	120318	0.13
403	129118	0.126
403	77218	0.099
403	109918	0.095
403	116518	0.064
403	120303	0.051
403	129103	0.051
403	109912	0.046
403	76716	0.044
403	120317	0.036
403	116512	0.014
403	5050	0.007
403	129113	0.007
403	1120303	0.006
403	106918	0.005
404	76718	0.175
404	129118	0.151
404	120318	0.126
404	77218	0.104
404	109918	0.092
404	129103	0.053
404	116518	0.042
404	120317	0.039
404	120303	0.038
404	76716	0.035
404	116512	0.019
404	109912	0.017
404	5050	0.013
404	1120303	0.008
405	129118	0.203
405	76718	0.131
405	109918	0.121
405	77218	0.109
405	120318	0.098
405	90018	0.06
405	120317	0.051
405	116518	0.041
405	116512	0.03
405	120303	0.029
405	76716	0.02
405	109917	0.012
405	76710	0.01
405	129110	0.009
406	76718	0.478
406	77216	0.177
406	77217	0.071
406	120318	0.064
406	129113	0.06
406	77218	0.038
406	120312	0.036
406	120303	0.029
406	129103	0.01
406	1120318	0.008
406	120309	0.006
407	76718	0.355
407	77218	0.245
407	120318	0.104
407	129118	0.054
407	77216	0.034
407	129113	0.031
407	77217	0.02
407	129112	0.011
407	120312	0.01
408	77218	0.345
408	76718	0.204
408	129118	0.103
408	120318	0.071
408	76710	0.027
408	120303	0.023
408	120312	0.008
409	77218	0.351
409	129118	0.092
409	76718	0.09
409	76710	0.073
409	120318	0.065
409	120312	0.019
409	120303	0.014
409	129112	0.013
410	77218	0.261
410	129112	0.088
410	76718	0.08
410	76710	0.066
410	120318	0.062
410	129118	0.048
410	120317	0.01
411	76716	0.218
411	77216	0.215
411	77210	0.156
411	109918	0.092
411	109916	0.066
411	76718	0.052
411	90010	0.043
411	84616	0.036
411	1090010	0.03
411	84618	0.026
411	1077210	0.018
411	5050	0.017
411	1109916	0.015
411	90016	0.011
412	77216	0.381
412	76718	0.252
412	1109916	0.127
412	84618	0.124
412	109916	0.117
413	77216	0.377
413	76718	0.223
413	1109916	0.126
413	84618	0.124
413	109916	0.116
413	109917	0.007
414	77216	0.375
414	1109916	0.125
414	84618	0.119
414	76718	0.11
414	109916	0.108
414	109917	0.017
415	77216	0.376
415	109916	0.182
415	1109916	0.035
415	84618	0.033
415	106916	0.025
415	109917	0.009
416	77216	0.532
416	109916	0.101
416	76716	0.074
416	127021	0.055
416	76718	0.051
416	77218	0.041
416	120316	0.039
416	77210	0.039
416	109918	0.024
416	120321	0.02
416	84618	0.013
416	129121	0.011
417	77216	0.606
417	109916	0.125
417	76716	0.102
417	120316	0.066
417	127021	0.051
417	76718	0.024
417	77218	0.015
417	129121	0.006
418	77216	0.576
418	76716	0.109
418	109916	0.101
418	120316	0.087
418	127021	0.037
418	109918	0.025
418	76718	0.017
419	77216	0.389
419	76716	0.112
419	90016	0.101
419	120316	0.079
419	109916	0.078
419	109918	0.048
419	127021	0.043
419	90018	0.02
419	76718	0.014
420	77216	0.154
420	90018	0.151
420	76716	0.106
420	90016	0.105
420	120316	0.079
420	109916	0.067
420	109918	0.051
420	127021	0.045
420	76718	0.019
420	77218	0.008
420	106918	0.007
421	77218	0.43
421	77216	0.403
421	76717	0.167
422	77218	0.724
422	76718	0.131
422	77216	0.087
422	76717	0.035
423	77218	0.544
423	76718	0.167
424	77218	0.327
424	76718	0.16
424	77221	0.098
424	76716	0.007
425	77218	0.177
425	76718	0.167
425	77221	0.072
426	84618	0.5
426	77218	0.25
426	109912	0.173
426	109918	0.076
427	84618	0.483
427	109918	0.249
427	77218	0.22
428	84618	0.249
428	109918	0.172
428	77218	0.088
428	90018	0.078
429	90018	0.231
429	109918	0.019
430	90018	0.25
431	120316	0.266
431	109918	0.169
431	109916	0.146
431	90018	0.114
431	77210	0.088
431	77216	0.079
431	5050	0.045
431	120310	0.03
431	109910	0.029
431	120321	0.017
432	120316	0.304
432	109916	0.239
432	77216	0.167
432	109918	0.165
432	109910	0.051
432	5050	0.045
432	120310	0.015
433	120316	0.268
433	109916	0.194
433	77216	0.167
433	1109916	0.106
433	109910	0.081
433	120318	0.063
433	1109918	0.057
433	109918	0.043
433	106916	0.013
433	5050	0.007
434	120316	0.187
434	109916	0.171
434	77216	0.167
434	120318	0.147
434	106916	0.097
434	1109916	0.09
434	106918	0.073
434	109910	0.031
434	109918	0.019
434	1109918	0.018
435	109916	0.198
435	120316	0.175
435	77216	0.167
435	120318	0.159
435	106916	0.143
435	106918	0.135
435	109918	0.016
435	109917	0.007
436	77213	0.334
436	77210	0.334
436	90010	0.333
437	77213	0.333
437	1090016	0.176
437	77216	0.169
437	77210	0.165
437	90010	0.104
437	90016	0.053
438	77216	0.579
438	1090016	0.333
438	77213	0.088
439	77216	0.667
439	1090016	0.333
440	77216	0.561
440	1090016	0.293
440	77218	0.106
440	1090010	0.04
441	1090009	0.203
441	1120303	0.176
441	90009	0.156
441	120303	0.145
441	90010	0.092
441	90013	0.09
441	1090013	0.082
441	116503	0.036
441	1090010	0.019
442	1090013	0.483
442	120303	0.26
442	116503	0.189
442	1090009	0.058
442	1120303	0.01
443	1090013	0.476
443	120303	0.251
443	116503	0.247
443	90013	0.026
444	77213	0.278
444	116503	0.229
444	120303	0.195
444	1090013	0.138
444	90013	0.098
444	120313	0.045
444	120318	0.017
445	77213	0.558
445	120318	0.182
445	120313	0.108
445	116503	0.102
445	77217	0.031
445	116518	0.019
446	90010	0.537
446	90016	0.288
446	90013	0.143
446	90018	0.02
446	1090016	0.012
447	90010	0.384
447	90013	0.143
447	90018	0.141
447	90017	0.122
447	90016	0.107
447	1090016	0.103
448	90010	0.42
448	90018	0.143
448	90013	0.143
448	90017	0.119
448	90016	0.089
448	1090016	0.086
449	90010	0.552
449	90017	0.151
449	90013	0.111
449	90016	0.097
449	90018	0.089
450	90010	0.391
450	90017	0.369
450	1090010	0.107
450	90018	0.072
451	90016	0.484
451	90018	0.311
451	90012	0.125
451	5050	0.08
452	90016	0.613
452	90018	0.148
452	90012	0.102
452	90010	0.077
452	5050	0.059
453	90016	0.8
453	90018	0.086
453	90010	0.085
453	5050	0.022
453	1090016	0.007
454	90016	0.896
454	1090016	0.074
454	90018	0.019
454	5050	0.011
455	90016	0.776
455	90018	0.116
455	1090016	0.108
456	90012	0.863
456	90017	0.113
456	5050	0.015
456	90016	0.009
457	90012	0.705
457	90017	0.144
457	90016	0.071
457	5050	0.068
457	90010	0.011
458	90012	0.451
458	90017	0.256
458	5050	0.115
458	90016	0.076
458	90010	0.063
458	90013	0.027
458	90018	0.012
459	90016	0.452
459	90013	0.316
459	1090010	0.089
459	90012	0.051
459	90010	0.041
459	5050	0.027
459	90017	0.017
459	90018	0.006
460	90016	0.496
460	90013	0.334
460	1090010	0.087
460	90010	0.067
460	90018	0.017
461	90012	0.5
461	90018	0.208
461	109918	0.162
461	5050	0.088
461	90016	0.023
461	90010	0.019
462	90012	0.501
462	90018	0.235
462	109918	0.199
462	5050	0.032
462	109910	0.02
462	90010	0.013
463	90018	0.545
463	90012	0.206
463	109918	0.141
463	90010	0.061
463	5050	0.026
463	109910	0.021
464	90018	0.611
464	90010	0.389
465	90018	0.59
465	90010	0.35
465	1090010	0.06
466	90012	1
467	90012	0.879
467	5050	0.121
468	90012	0.558
468	5050	0.442
469	90012	0.499
469	90018	0.383
469	5050	0.118
470	90016	0.371
470	90012	0.324
470	90010	0.155
470	90018	0.129
470	5050	0.021
471	90010	0.514
471	5050	0.391
471	90018	0.095
472	90010	0.875
472	5050	0.125
473	90010	0.505
473	5050	0.495
474	90010	0.54
474	5050	0.314
474	90016	0.146
475	90016	0.994
475	90010	0.006
476	90016	0.531
476	5050	0.469
477	90016	0.743
477	5050	0.257
478	90016	0.808
478	5050	0.192
479	90016	0.927
479	5050	0.073
480	90016	0.93
480	5050	0.07
481	90010	0.359
481	5050	0.345
481	90016	0.296
482	90016	0.795
482	5050	0.205
483	90016	0.848
483	5050	0.152
484	90016	0.937
484	5050	0.063
485	90016	1
486	109918	0.893
486	5050	0.107
487	109918	0.857
487	5050	0.143
488	109918	0.833
488	5050	0.167
489	109918	0.833
489	5050	0.167
490	109918	0.713
490	5050	0.268
490	90018	0.019
491	5050	0.809
491	109918	0.191
492	109918	0.542
492	5050	0.458
493	109918	0.471
493	5050	0.455
493	109910	0.074
494	90010	0.38
494	90018	0.301
494	1090010	0.117
494	5050	0.069
494	90016	0.059
494	1090018	0.045
494	109910	0.017
494	109918	0.012
495	90018	0.86
495	90016	0.14
496	106917	0.5
496	109918	0.357
496	1109918	0.083
496	109917	0.059
497	106917	0.784
497	106918	0.065
497	106912	0.062
497	109917	0.047
497	109918	0.042
498	106917	0.57
498	106912	0.205
498	106918	0.179
498	106916	0.025
498	106903	0.021
499	106918	0.262
499	106912	0.245
499	109918	0.156
499	109916	0.108
499	106916	0.084
499	106903	0.081
499	106917	0.025
499	108612	0.024
499	1106917	0.008
499	1106903	0.007
500	109916	0.39
500	108612	0.224
500	106918	0.189
500	109918	0.11
500	106912	0.087
501	116518	0.488
501	1116503	0.412
501	1116518	0.088
501	116512	0.012
502	116518	0.501
502	116516	0.21
502	1116518	0.105
502	1116516	0.08
502	106916	0.05
502	1116503	0.036
502	106918	0.012
502	116512	0.008
503	116518	0.328
503	106916	0.312
503	106918	0.272
503	116516	0.087
504	106916	0.566
504	106918	0.37
504	116518	0.052
504	116516	0.012
505	106916	0.868
505	106912	0.056
505	106918	0.049
505	106903	0.027
506	109912	0.333
506	109918	0.282
506	109910	0.218
506	90017	0.131
506	90018	0.036
507	90018	0.554
507	109910	0.157
507	90010	0.137
507	90013	0.059
507	109912	0.056
507	109918	0.038
508	90018	0.884
508	90010	0.088
508	90013	0.029
509	90018	0.908
509	90013	0.081
509	90010	0.01
510	90018	0.72
510	90010	0.204
510	90016	0.042
510	90013	0.034
511	1090010	0.673
511	90018	0.183
511	90010	0.055
511	90017	0.039
511	1090018	0.037
511	5050	0.013
512	90018	0.353
512	5050	0.305
512	90010	0.197
512	90017	0.144
513	90010	0.534
513	5050	0.457
513	90017	0.008
514	90010	0.521
514	90017	0.32
514	5050	0.159
515	90010	0.62
515	90017	0.38
516	5050	0.492
516	1090010	0.207
516	90017	0.206
516	90012	0.049
516	90010	0.031
516	1090018	0.015
517	5050	0.47
517	90017	0.257
517	90016	0.184
517	90012	0.089
519	90016	0.5
519	90017	0.297
519	5050	0.203
520	90016	0.5
520	90017	0.495
520	5050	0.005
521	90018	0.707
521	5050	0.175
521	90010	0.118
522	90018	0.934
522	5050	0.066
523	90018	0.931
523	5050	0.069
524	90018	0.85
524	5050	0.15
525	90018	0.915
525	5050	0.085
526	90012	0.786
526	5050	0.194
526	1090012	0.02
527	90012	0.917
527	5050	0.083
528	90012	0.723
528	5050	0.277
529	90012	0.749
529	5050	0.251
530	90012	0.761
530	5050	0.239
531	90010	0.692
531	5050	0.175
531	90012	0.133
532	90010	0.757
532	5050	0.243
533	90010	0.607
533	5050	0.393
534	90010	0.77
534	5050	0.23
535	90010	0.885
535	5050	0.115
536	90010	0.438
536	90012	0.289
536	5050	0.272
537	90010	0.684
537	5050	0.258
537	90012	0.058
538	90010	0.483
538	5050	0.389
538	90012	0.083
538	1090012	0.046
539	90010	0.599
539	5050	0.275
539	1090012	0.087
539	90012	0.039
540	90010	0.56
540	5050	0.255
540	1090010	0.178
540	1090012	0.008
541	90012	0.57
541	5050	0.247
541	90010	0.183
542	90010	0.538
542	5050	0.173
542	1090010	0.15
542	90012	0.138
543	1090010	0.592
543	5050	0.189
543	90010	0.141
543	1090012	0.072
543	90012	0.007
544	1090010	0.549
544	90010	0.451
545	90010	0.512
545	1090010	0.402
545	5050	0.01
546	5050	0.686
546	90012	0.314
547	90012	0.543
547	5050	0.457
548	5050	0.488
548	90012	0.445
548	90016	0.067
549	90016	0.699
549	90012	0.196
549	5050	0.104
550	90016	0.846
550	5050	0.087
550	90012	0.067
551	106903	0.514
551	1116503	0.224
551	116503	0.157
551	1116509	0.067
551	1106903	0.024
551	106918	0.013
552	106903	0.471
552	106918	0.456
552	106917	0.073
553	106918	0.395
553	106903	0.343
553	106917	0.216
553	1106903	0.046
554	106917	0.769
554	106903	0.131
554	106918	0.099
555	106917	1
556	120318	1
558	120318	0.389
558	120316	0.345
558	120303	0.195
558	120310	0.071
559	120316	0.45
559	1120316	0.251
559	1120317	0.183
559	120303	0.07
559	120317	0.037
559	1120303	0.009
560	120317	0.858
560	120303	0.142
