Specification of which SVCs are contained in each TC
TC-ID[-]	SVC-ID[-]	fraction[-]
203	90010	0.061
203	1090016	0.056
203	1090018	0.043
203	90013	0.034
203	1090051	0.026
203	1090010	0.025
203	90051	0.014
203	1090017	0.01
203	1090013	0.01
204	90016	0.281
204	90010	0.152
204	90018	0.147
204	90017	0.105
204	1090018	0.105
204	90051	0.046
204	1090016	0.03
204	90013	0.023
204	1090010	0.009
204	1090051	0.008
204	5050	0.006
205	90016	0.234
205	90018	0.2
205	90010	0.141
205	90017	0.112
205	90051	0.044
205	1090018	0.023
205	1090016	0.015
205	90013	0.015
205	5050	0.006
206	90018	0.329
206	90017	0.292
206	90013	0.162
206	1090018	0.071
206	90016	0.044
206	1090013	0.027
206	1090001	0.027
206	90001	0.022
206	1090017	0.019
206	5050	0.008
207	90018	0.351
207	90017	0.257
207	90013	0.185
207	90016	0.103
207	1090018	0.038
207	1090017	0.021
207	1090016	0.014
207	90010	0.008
208	90018	0.425
208	90017	0.31
208	90013	0.105
208	90016	0.063
208	90010	0.008
208	90001	0.007
209	90018	0.442
209	90017	0.286
209	90013	0.11
209	90010	0.069
209	90016	0.028
209	90051	0.01
210	90018	0.432
210	90017	0.217
210	90010	0.125
210	90016	0.097
210	90013	0.074
210	90051	0.016
211	90016	0.256
211	90017	0.21
211	90013	0.198
211	90018	0.141
211	1090016	0.075
211	1090013	0.043
211	5050	0.019
211	1090017	0.019
211	1090018	0.013
211	90001	0.012
211	90051	0.008
211	90010	0.006
212	90016	0.364
212	90017	0.21
212	90013	0.19
212	90018	0.084
212	1090016	0.067
212	1090017	0.026
212	1090013	0.016
212	90001	0.016
212	90010	0.016
212	1090018	0.006
212	5050	0.005
213	90016	0.544
213	90017	0.167
213	90013	0.131
213	1090016	0.066
213	90018	0.038
213	1090017	0.028
213	90010	0.018
213	1090013	0.008
214	90016	0.539
214	90013	0.172
214	90017	0.116
214	1090016	0.107
214	90018	0.028
214	1090017	0.018
214	90010	0.014
214	1090018	0.006
215	90016	0.555
215	90013	0.141
215	90017	0.126
215	1090016	0.105
215	90018	0.045
215	90010	0.011
215	1090017	0.009
215	1090018	0.007
216	106917	0.233
216	76709	0.16
216	1090013	0.12
216	106913	0.112
216	1090017	0.045
216	90018	0.044
216	106916	0.044
216	1090010	0.041
216	90017	0.04
216	1090016	0.04
216	1090018	0.029
216	90013	0.023
216	76710	0.018
216	90016	0.016
216	106918	0.012
217	106917	0.339
217	1090013	0.206
217	76709	0.2
217	1090017	0.139
217	106913	0.06
217	1090016	0.035
217	1090010	0.014
217	1090018	0.006
218	106917	0.313
218	1090013	0.208
218	76709	0.176
218	1090017	0.149
218	106913	0.081
218	1090010	0.024
218	76713	0.024
218	1090016	0.019
218	106918	0.006
219	106917	0.249
219	1090013	0.191
219	76713	0.16
219	106913	0.114
219	1090017	0.09
219	1090010	0.085
219	76709	0.041
219	106918	0.02
219	106916	0.019
219	90013	0.018
219	90017	0.012
220	106917	0.354
220	1090013	0.264
220	76713	0.202
220	1090017	0.066
220	90013	0.032
220	106913	0.027
220	106916	0.02
220	1090016	0.018
220	1090010	0.015
221	90013	0.543
221	90017	0.131
221	90018	0.104
221	90010	0.086
221	90001	0.074
221	90016	0.061
222	90013	0.302
222	90017	0.28
222	1090017	0.118
222	1090013	0.116
222	90018	0.1
222	90016	0.046
222	90010	0.029
222	90001	0.01
223	90013	0.243
223	90017	0.218
223	90010	0.165
223	90016	0.154
223	90018	0.139
223	1090013	0.041
223	90051	0.012
223	1090018	0.008
223	1090017	0.007
224	90018	0.28
224	90010	0.257
224	1090017	0.165
224	90013	0.152
224	90017	0.075
224	1090018	0.03
224	90016	0.016
224	90051	0.013
224	1090016	0.012
225	90010	0.298
225	90018	0.195
225	1090017	0.187
225	90051	0.116
225	90017	0.081
225	1090018	0.061
225	90013	0.052
226	90016	1
227	90016	1
228	90016	0.953
228	90010	0.041
228	90017	0.006
229	1090018	0.313
229	1090010	0.197
229	90010	0.131
229	1090051	0.116
229	90016	0.095
229	90018	0.083
229	90013	0.055
229	90017	0.011
230	1090018	0.204
230	90018	0.095
230	1090010	0.084
230	90051	0.054
230	1090051	0.026
231	90010	0.424
231	90016	0.332
231	90018	0.112
231	90013	0.014
232	90010	0.164
232	90016	0.143
232	90018	0.115
232	90013	0.035
232	1090018	0.034
232	90051	0.018
233	1090018	0.048
233	90018	0.035
233	90051	0.009
234	90018	0.12
234	90051	0.023
234	1090018	0.022
234	1090051	0.005
235	90018	0.322
235	90051	0.011
236	90016	0.362
236	90018	0.258
236	90010	0.096
236	90017	0.084
236	90013	0.058
236	1090013	0.014
236	1090010	0.009
237	90016	0.319
237	90018	0.191
237	90017	0.123
237	1090016	0.062
237	90010	0.045
237	1090013	0.031
237	90013	0.016
237	90051	0.005
238	90018	0.38
238	90016	0.127
238	1090016	0.055
238	90017	0.05
238	90010	0.034
238	90051	0.03
238	90013	0.02
239	90018	0.294
239	1090010	0.061
239	90010	0.037
239	1090018	0.024
239	90051	0.011
239	1090013	0.011
240	90018	0.258
240	90051	0.016
240	1090013	0.007
240	1090018	0.006
241	90016	1
242	90016	0.685
242	90018	0.182
242	90017	0.133
243	90010	0.324
243	90016	0.218
243	90018	0.152
243	90013	0.037
243	90017	0.01
243	90051	0.007
244	90018	0.379
244	90010	0.021
244	90051	0.017
245	90018	0.213
245	90010	0.019
246	90017	0.262
246	1090017	0.15
246	1090018	0.123
246	90013	0.122
246	90018	0.093
246	90010	0.071
246	1090013	0.048
246	1090010	0.036
246	90016	0.03
246	90001	0.028
246	1090016	0.025
246	5050	0.007
246	1090001	0.006
247	90013	0.327
247	90017	0.235
247	90018	0.216
247	1090013	0.047
247	90001	0.033
247	1090017	0.03
247	1090018	0.029
247	1090010	0.026
247	90016	0.025
247	90010	0.018
247	90051	0.007
247	1090016	0.006
248	90013	0.351
248	90017	0.283
248	90018	0.155
248	90016	0.105
248	90010	0.037
248	1090013	0.022
248	90001	0.019
248	77213	0.014
248	1090010	0.008
248	1077218	0.007
249	90013	0.383
249	90017	0.237
249	90016	0.173
249	90010	0.091
249	90018	0.063
249	77210	0.02
249	77213	0.013
249	5050	0.007
249	77218	0.006
250	90013	0.272
250	90018	0.172
250	90010	0.168
250	90017	0.148
250	90016	0.134
250	1090010	0.069
250	1090013	0.017
250	90051	0.01
250	77210	0.01
251	1090013	0.337
251	90013	0.203
251	1090018	0.142
251	90010	0.061
251	1090017	0.06
251	90018	0.053
251	90017	0.034
251	1090010	0.033
251	5050	0.027
251	1090016	0.016
251	1090001	0.012
251	90016	0.011
251	90001	0.01
252	1090013	0.593
252	1090018	0.137
252	1090010	0.086
252	90013	0.082
252	1090017	0.067
252	90010	0.018
252	5050	0.011
252	77213	0.005
253	77213	0.393
253	1090013	0.251
253	77210	0.09
253	1090010	0.08
253	90013	0.072
253	77218	0.037
253	77217	0.035
253	90010	0.023
253	1090017	0.019
254	77213	0.539
254	1090013	0.241
254	77210	0.09
254	90013	0.049
254	1090010	0.03
254	77218	0.02
254	77217	0.017
254	1090017	0.007
254	1090018	0.007
255	77213	0.546
255	90013	0.215
255	77210	0.066
255	77217	0.046
255	90010	0.038
255	1090013	0.034
255	90018	0.033
255	77218	0.011
255	1090017	0.006
255	1090018	0.005
256	90013	0.147
256	1090013	0.141
256	1077213	0.118
256	76709	0.109
256	1090018	0.072
256	1090017	0.059
256	1090010	0.038
256	90017	0.036
256	1077210	0.028
256	1077217	0.022
256	1090001	0.021
256	90010	0.018
256	90001	0.017
256	1090016	0.017
256	90018	0.015
256	90016	0.012
256	1077216	0.009
256	77213	0.008
256	77210	0.008
256	1077218	0.007
256	5050	0.007
257	1090013	0.325
257	76709	0.137
257	1077213	0.08
257	1090017	0.07
257	1090018	0.067
257	1077210	0.06
257	1090010	0.04
257	90013	0.037
257	77213	0.036
257	76713	0.025
257	1077218	0.024
257	1090016	0.017
257	90018	0.015
257	90017	0.014
257	5050	0.014
257	1077216	0.01
257	77216	0.009
257	1090001	0.008
257	1077217	0.007
257	77209	0.006
258	77213	0.202
258	1090013	0.2
258	1090018	0.136
258	77210	0.099
258	1090017	0.08
258	1077213	0.04
258	5050	0.038
258	90013	0.037
258	76713	0.033
258	90016	0.025
258	1090016	0.021
258	1090010	0.021
258	77218	0.02
258	90010	0.015
258	77216	0.013
258	90017	0.013
258	77217	0.008
259	77213	0.281
259	1090013	0.202
259	77210	0.159
259	1090017	0.086
259	1090018	0.07
259	90013	0.047
259	1090010	0.027
259	77218	0.025
259	77216	0.023
259	1090016	0.021
259	77217	0.015
259	90010	0.014
259	5050	0.011
259	90017	0.01
259	90016	0.009
260	77213	0.306
260	1090013	0.217
260	77210	0.14
260	1090017	0.137
260	77218	0.048
260	90013	0.037
260	1090010	0.033
260	90016	0.021
260	90017	0.017
260	77216	0.016
260	77217	0.016
260	90018	0.007
260	1090018	0.006
261	90013	0.43
261	90017	0.158
261	1090013	0.126
261	90016	0.115
261	90018	0.049
261	90010	0.039
261	90001	0.028
261	1090017	0.02
261	1090018	0.017
261	5050	0.009
261	1090001	0.009
262	90013	0.397
262	90017	0.16
262	90016	0.144
262	1090013	0.128
262	90018	0.074
262	1090017	0.048
262	90010	0.036
262	1090010	0.008
262	5050	0.006
263	90013	0.345
263	90016	0.163
263	90017	0.148
263	90010	0.123
263	1090013	0.103
263	1090010	0.052
263	90018	0.043
263	1090016	0.01
263	1090017	0.009
263	77213	0.006
264	90013	0.272
264	90010	0.221
264	90016	0.216
264	90017	0.109
264	77213	0.054
264	1090013	0.05
264	1090010	0.038
264	90018	0.026
264	5050	0.014
265	90016	0.249
265	90013	0.187
265	90017	0.156
265	90010	0.142
265	77213	0.081
265	1090013	0.077
265	1090010	0.056
265	90018	0.033
265	5050	0.019
266	106913	0.238
266	1090013	0.221
266	90013	0.17
266	106917	0.129
266	1090017	0.086
266	1090018	0.039
266	1106913	0.033
266	1090016	0.033
266	90017	0.03
266	5050	0.019
267	106913	0.247
267	1090013	0.178
267	106917	0.131
267	90013	0.118
267	1090017	0.103
267	1090016	0.053
267	90017	0.048
267	1090010	0.039
267	90018	0.031
267	1090018	0.027
267	106910	0.025
268	106913	0.258
268	90017	0.148
268	1090013	0.14
268	1090017	0.137
268	106917	0.137
268	1090016	0.068
268	1090018	0.039
268	90018	0.029
268	1090010	0.019
268	90016	0.019
268	90013	0.006
269	106917	0.212
269	106913	0.172
269	90013	0.133
269	1090017	0.093
269	1090013	0.081
269	108617	0.077
269	90017	0.039
269	1090010	0.033
269	108618	0.028
269	108613	0.025
269	1090018	0.024
269	1090016	0.022
269	108610	0.017
269	106910	0.014
269	90010	0.014
269	108616	0.011
269	1090001	0.005
270	106916	0.176
270	106917	0.17
270	108610	0.167
270	77213	0.101
270	77210	0.058
270	106918	0.053
270	1077213	0.053
270	90013	0.048
270	108617	0.031
270	1077217	0.028
270	1090017	0.023
270	1090013	0.023
270	1077210	0.022
270	106913	0.013
270	1077218	0.009
270	90010	0.007
270	1090018	0.007
270	77217	0.006
270	1090016	0.005
271	77213	0.386
271	77217	0.195
271	76709	0.099
271	77210	0.072
271	77216	0.043
271	77201	0.04
271	1090013	0.034
271	76713	0.031
271	77209	0.024
271	1077213	0.021
271	77218	0.021
271	1090017	0.016
271	1077218	0.012
271	1077210	0.006
272	77213	0.404
272	77217	0.17
272	77210	0.136
272	76713	0.058
272	77216	0.055
272	77209	0.035
272	76709	0.034
272	77218	0.034
272	1077213	0.022
272	1090013	0.019
272	1090017	0.019
272	77201	0.013
273	77213	0.426
273	77210	0.178
273	77217	0.159
273	77216	0.08
273	76713	0.045
273	1077213	0.039
273	77218	0.033
273	90013	0.022
273	90017	0.012
273	90018	0.006
274	77213	0.4
274	77210	0.217
274	77217	0.166
274	77216	0.085
274	77218	0.056
274	1077213	0.037
274	76713	0.014
274	1077217	0.01
274	90017	0.009
274	90018	0.007
275	77213	0.388
275	77210	0.291
275	77217	0.13
275	77216	0.081
275	77218	0.081
275	1077213	0.013
275	77251	0.008
275	76718	0.007
276	77218	0.412
276	77210	0.291
276	77217	0.097
276	77213	0.084
276	84618	0.077
276	77216	0.019
277	77210	0.299
277	77218	0.295
277	77213	0.088
277	77217	0.081
277	77216	0.053
277	84618	0.022
278	77210	0.317
278	77218	0.239
278	77213	0.09
278	77216	0.028
278	77217	0.027
278	1077210	0.006
279	77210	0.153
279	77218	0.074
279	77213	0.06
279	90018	0.024
279	90010	0.009
279	77251	0.008
279	1077213	0.008
279	1077210	0.007
279	76718	0.006
279	1090010	0.006
280	90018	0.083
280	76718	0.042
280	1077210	0.039
280	77213	0.015
280	1077213	0.014
280	1077218	0.011
280	77210	0.01
280	77251	0.008
281	76709	0.288
281	77213	0.246
281	1077213	0.175
281	77210	0.067
281	1077210	0.064
281	1077217	0.045
281	77218	0.036
281	77217	0.018
281	77209	0.01
281	1077218	0.008
281	1077216	0.006
282	77213	0.313
282	77210	0.249
282	76709	0.193
282	77209	0.059
282	77217	0.053
282	1077213	0.038
282	1077217	0.029
282	77218	0.028
282	1077210	0.016
282	76713	0.013
282	1077218	0.009
283	77213	0.406
283	77210	0.278
283	77209	0.233
283	76709	0.041
283	77218	0.023
283	77217	0.019
284	77213	0.554
284	77210	0.218
284	77209	0.207
284	77217	0.022
285	77213	0.878
285	77210	0.083
285	77216	0.026
285	77217	0.012
286	77213	0.323
286	77217	0.235
286	77210	0.219
286	77218	0.036
286	1090013	0.029
286	1077213	0.028
286	77209	0.027
286	90013	0.026
286	77216	0.018
286	90017	0.016
286	1077210	0.014
286	76718	0.013
286	1090017	0.007
287	77213	0.389
287	77217	0.291
287	77210	0.125
287	77216	0.043
287	1077213	0.033
287	77209	0.03
287	77218	0.018
287	1090013	0.017
287	1077217	0.01
287	1077210	0.01
287	76718	0.01
287	90013	0.008
287	1077216	0.006
287	76713	0.005
287	1090017	0.005
288	77213	0.422
288	77217	0.303
288	77210	0.104
288	77216	0.091
288	77218	0.046
288	76718	0.012
288	76713	0.008
288	1090013	0.008
288	77209	0.006
289	77213	0.427
289	77217	0.29
289	77210	0.103
289	77216	0.093
289	77218	0.056
289	76718	0.013
289	76713	0.01
289	1090013	0.008
290	77213	0.432
290	77217	0.276
290	77210	0.099
290	77216	0.089
290	77218	0.069
290	76718	0.016
290	76713	0.012
290	1090013	0.007
291	77213	0.476
291	77217	0.166
291	77210	0.082
291	77218	0.059
291	77209	0.045
291	76709	0.033
291	76710	0.024
291	90013	0.022
291	77201	0.017
291	1090013	0.017
291	1077213	0.014
291	90010	0.014
291	90018	0.009
291	90017	0.008
291	77216	0.005
292	77213	0.526
292	77217	0.198
292	77210	0.092
292	77209	0.052
292	1077210	0.03
292	1077213	0.03
292	77216	0.027
292	77218	0.02
292	76709	0.017
292	90013	0.008
293	77213	0.533
293	77217	0.213
293	77210	0.099
293	1077213	0.044
293	1077210	0.043
293	77216	0.024
293	77201	0.024
293	77218	0.021
294	77213	0.444
294	77217	0.272
294	77210	0.122
294	77216	0.041
294	1077210	0.036
294	1077213	0.027
294	77218	0.026
294	90016	0.018
294	77201	0.013
295	77213	0.383
295	77217	0.273
295	77216	0.144
295	77210	0.115
295	77218	0.042
295	90016	0.032
295	1077213	0.007
295	1077210	0.005
296	77213	0.445
296	77210	0.116
296	1090013	0.089
296	90013	0.064
296	90017	0.055
296	77217	0.044
296	77216	0.035
296	1077213	0.024
296	77201	0.023
296	77218	0.022
296	1090017	0.021
296	1077217	0.021
296	90010	0.021
296	90018	0.013
296	1077216	0.009
297	77213	0.463
297	77210	0.095
297	77217	0.084
297	1077213	0.071
297	90013	0.068
297	1077210	0.049
297	77216	0.048
297	77201	0.029
297	1090013	0.022
297	1077216	0.02
297	1077217	0.019
297	90018	0.012
297	90017	0.011
297	77218	0.01
298	77213	0.486
298	77210	0.102
298	1077210	0.076
298	77217	0.07
298	90013	0.057
298	77216	0.042
298	77201	0.035
298	1077217	0.033
298	1077213	0.025
298	1090013	0.018
298	77218	0.015
298	90018	0.012
298	90017	0.011
298	90016	0.01
298	1090010	0.007
299	77213	0.435
299	77210	0.166
299	77217	0.121
299	77216	0.119
299	90013	0.042
299	77218	0.022
299	90017	0.022
299	90016	0.012
299	77201	0.011
299	90018	0.011
299	1077217	0.011
299	1077213	0.009
299	1090013	0.007
299	90010	0.006
299	1090018	0.005
300	77213	0.293
300	77210	0.181
300	77217	0.169
300	77216	0.161
300	90017	0.054
300	77218	0.042
300	1077213	0.032
300	90013	0.026
300	1077216	0.011
300	77251	0.01
300	90018	0.007
300	90016	0.007
300	1090013	0.006
301	77210	0.291
301	77218	0.2
301	77216	0.116
301	77213	0.093
301	77217	0.006
302	77218	0.213
302	77210	0.166
302	77213	0.104
302	77216	0.055
302	77217	0.011
303	77218	0.102
303	77213	0.059
303	1077218	0.031
303	1077213	0.03
303	76718	0.029
303	77210	0.029
303	76710	0.009
304	77218	0.065
304	76710	0.038
304	77210	0.034
304	76718	0.017
304	77213	0.01
304	1077218	0.008
305	76710	0.091
305	77218	0.012
306	77210	0.474
306	77213	0.194
306	77217	0.165
306	77216	0.083
306	77218	0.056
306	77251	0.028
307	77210	0.735
307	77213	0.126
307	77217	0.072
307	77218	0.051
307	77216	0.01
307	77251	0.006
308	77210	0.875
308	77213	0.057
308	77218	0.052
308	77217	0.016
309	77210	0.778
309	77216	0.047
309	77218	0.043
309	77213	0.033
309	1077210	0.016
310	77210	0.438
310	77218	0.13
310	77216	0.119
310	77213	0.035
310	1077213	0.021
310	1077210	0.019
310	1077218	0.008
310	77251	0.005
311	77213	0.395
311	77217	0.247
311	77216	0.091
311	77210	0.09
311	77218	0.066
311	76713	0.049
311	76709	0.017
311	1090013	0.015
311	1077213	0.011
311	77201	0.007
311	1090018	0.006
311	90013	0.006
312	77213	0.358
312	77217	0.248
312	77210	0.155
312	77216	0.109
312	77218	0.106
312	1090013	0.017
312	1090010	0.008
313	77213	0.439
313	77216	0.153
313	77217	0.147
313	77210	0.137
313	77218	0.084
313	1090013	0.033
313	77201	0.007
314	77213	0.387
314	77216	0.165
314	77210	0.164
314	77217	0.16
314	77218	0.092
314	1090013	0.013
314	77201	0.01
314	1090017	0.009
315	77213	0.297
315	77210	0.245
315	77216	0.147
315	77218	0.121
315	77217	0.116
315	77201	0.018
315	1090013	0.013
315	1090010	0.006
316	77213	0.466
316	77218	0.309
316	1077218	0.194
316	77217	0.031
317	77213	0.41
317	77210	0.214
317	77217	0.114
317	77209	0.095
317	77216	0.055
317	1077218	0.046
317	77218	0.042
317	77201	0.014
317	1077213	0.01
318	77213	0.458
318	77217	0.266
318	77210	0.126
318	77216	0.099
318	77209	0.034
318	77218	0.018
319	77213	0.461
319	77210	0.208
319	77217	0.167
319	77216	0.107
319	77218	0.058
320	77213	0.266
320	77210	0.189
320	77216	0.162
320	77217	0.118
320	77218	0.094
320	76718	0.068
320	1077210	0.03
320	76710	0.024
320	77251	0.02
320	76713	0.014
320	76717	0.009
320	76716	0.005
321	76710	0.214
321	76718	0.194
321	77210	0.184
321	76716	0.02
322	76710	0.225
322	77210	0.146
322	76716	0.129
323	76710	0.18
323	76716	0.166
323	77210	0.154
324	76716	0.328
324	76710	0.098
324	77210	0.074
325	76716	0.364
325	76710	0.136
326	77217	0.342
326	77210	0.286
326	77216	0.136
326	76718	0.118
326	77218	0.054
327	77210	0.438
327	77217	0.191
327	77218	0.103
327	77216	0.078
327	76718	0.046
328	77210	0.453
328	77218	0.078
328	77217	0.041
328	77216	0.027
328	76718	0.005
329	77210	0.341
329	77216	0.027
330	77210	0.31
330	77216	0.006
331	76718	0.659
331	76710	0.2
332	76718	0.599
332	76710	0.2
333	76718	0.343
333	76710	0.2
333	77218	0.042
334	76710	0.2
334	76718	0.015
335	76710	0.2
336	76710	0.603
336	76709	0.124
336	77210	0.091
337	76710	0.694
337	76709	0.18
337	77210	0.056
337	76713	0.006
338	76710	0.75
338	76709	0.198
339	76710	0.75
339	76709	0.218
340	76710	0.73
340	76709	0.234
340	76717	0.02
341	84618	0.5
341	76710	0.462
341	76709	0.038
342	76717	0.272
342	76710	0.219
342	84618	0.193
342	76718	0.009
343	76717	0.323
343	76718	0.177
344	76718	0.464
344	76717	0.036
345	76718	0.5
346	76710	0.895
346	77210	0.073
346	76709	0.017
347	76710	1
348	76710	0.57
348	76717	0.42
348	76718	0.01
349	76717	0.871
349	76718	0.129
350	76717	0.893
350	76718	0.107
351	106918	0.35
351	1106918	0.14
351	76717	0.091
351	109917	0.076
351	116501	0.068
351	116513	0.047
351	116517	0.046
351	1109918	0.045
351	1109917	0.045
351	106917	0.039
351	116518	0.021
351	109913	0.014
351	1106917	0.011
351	1106916	0.005
352	106918	0.359
352	106917	0.211
352	106916	0.08
352	76718	0.066
352	116501	0.065
352	116518	0.052
352	109917	0.031
352	116517	0.027
352	76717	0.026
352	116516	0.019
352	106901	0.015
352	109918	0.014
352	106913	0.014
352	1106918	0.01
352	116513	0.005
352	5050	0.005
353	106918	0.317
353	106917	0.312
353	76718	0.092
353	106916	0.069
353	106913	0.061
353	106901	0.054
353	116501	0.052
353	116518	0.026
353	116516	0.009
353	5050	0.008
354	106917	0.303
354	106918	0.294
354	106901	0.142
354	76718	0.092
354	106916	0.055
354	116518	0.044
354	106913	0.037
354	116517	0.014
354	116501	0.012
354	116516	0.008
355	106918	0.315
355	106917	0.275
355	106901	0.124
355	106916	0.114
355	76718	0.09
355	106913	0.018
355	106903	0.017
355	106951	0.013
355	116501	0.01
355	108601	0.009
355	5050	0.007
355	108618	0.006
356	77210	0.442
356	77216	0.329
356	77213	0.072
356	77218	0.058
356	77217	0.037
356	1090017	0.028
356	1090013	0.017
356	1090001	0.011
356	90013	0.007
357	77216	0.63
357	77210	0.198
357	77217	0.044
357	77213	0.043
357	77218	0.025
357	90016	0.023
357	90013	0.021
357	90017	0.009
357	77209	0.007
358	77216	0.815
358	77210	0.053
358	77217	0.039
358	84618	0.031
358	77213	0.029
358	84616	0.019
358	77218	0.015
359	77216	0.731
359	77210	0.08
359	77218	0.058
359	84618	0.042
359	77213	0.035
359	77217	0.023
360	77216	0.565
360	77218	0.178
360	77210	0.148
360	77213	0.025
360	84618	0.011
360	77217	0.009
361	77218	0.368
361	77210	0.264
361	77216	0.207
361	77217	0.126
361	77251	0.036
362	77218	0.505
362	77217	0.315
362	77210	0.16
362	77216	0.019
364	77218	0.766
364	77217	0.118
364	77210	0.032
364	77251	0.009
365	77218	0.986
365	77217	0.014
366	77218	0.667
366	77217	0.333
367	77218	0.614
367	77217	0.333
367	77216	0.053
368	77218	0.564
368	77217	0.333
368	77216	0.103
369	77218	0.714
369	77217	0.186
369	77216	0.055
369	83218	0.034
370	77218	0.853
370	83218	0.112
371	77217	0.333
371	77216	0.333
371	77210	0.333
372	77210	0.355
372	77217	0.328
372	77216	0.317
373	77210	0.588
373	77217	0.263
373	77216	0.149
374	77210	0.903
374	77217	0.097
375	77210	0.899
375	77216	0.101
376	77218	0.687
376	77210	0.133
376	77217	0.091
376	77216	0.05
376	1077218	0.029
376	77251	0.005
376	77213	0.005
377	77218	0.719
377	77210	0.127
377	77217	0.091
377	77216	0.037
377	1077218	0.019
377	77251	0.006
378	77218	0.743
378	77210	0.132
378	77217	0.092
378	77216	0.033
379	77218	0.783
379	83218	0.073
379	77210	0.066
379	77217	0.033
379	77251	0.016
380	77218	0.705
380	83218	0.179
380	77210	0.036
380	77213	0.008
380	77251	0.007
381	77218	0.752
381	77217	0.201
381	77210	0.047
382	77218	0.592
382	77217	0.201
382	1077218	0.104
382	77210	0.039
382	1077210	0.006
383	77218	0.643
383	83218	0.094
383	77213	0.047
383	77217	0.029
383	1077213	0.012
383	1077218	0.007
383	77210	0.005
384	77218	0.404
384	77213	0.012
385	77218	0.403
386	77218	0.44
386	77216	0.317
386	77217	0.222
386	77251	0.012
386	1077218	0.008
387	77218	0.604
387	77217	0.164
387	77210	0.107
387	77216	0.101
387	77213	0.013
387	1077218	0.011
388	77218	0.805
388	77210	0.127
388	77217	0.036
388	77213	0.032
389	77218	0.901
389	77210	0.039
389	77251	0.015
389	77213	0.008
389	77216	0.008
390	77218	0.768
390	77210	0.054
390	77213	0.029
391	77210	0.946
391	77213	0.033
391	77216	0.021
392	77210	0.905
392	77217	0.039
392	77218	0.024
392	77213	0.018
392	77216	0.013
393	77210	0.717
393	77217	0.122
393	77218	0.097
393	77216	0.055
393	77213	0.009
394	77210	0.577
394	77218	0.165
394	77216	0.155
394	77217	0.095
394	77213	0.008
395	77210	0.48
395	77218	0.221
395	77216	0.199
395	77217	0.099
396	77216	0.514
396	77213	0.18
396	77210	0.141
396	77218	0.122
396	77217	0.032
396	90018	0.011
397	77216	0.708
397	77213	0.121
397	77217	0.067
397	77210	0.063
397	77218	0.042
398	77216	0.754
398	77217	0.109
398	77213	0.051
398	77218	0.044
398	77210	0.042
399	77216	0.755
399	77218	0.123
399	77217	0.056
399	77213	0.021
399	77210	0.015
400	77216	0.555
400	77218	0.266
400	77217	0.047
400	77210	0.028
400	77213	0.02
401	77216	0.503
401	77218	0.497
402	77218	0.667
402	77216	0.333
403	77218	0.908
403	77216	0.092
404	77218	0.993
405	77218	0.628
406	77218	0.87
406	77216	0.13
407	77218	0.752
407	77216	0.211
407	83218	0.037
408	77218	0.653
408	83218	0.214
408	77216	0.133
409	77218	0.656
409	83218	0.344
410	77218	0.551
410	83218	0.432
416	77218	0.966
417	77218	0.625
418	77218	0.357
426	77216	0.51
426	77213	0.286
426	77218	0.071
426	77217	0.069
426	77210	0.049
426	84618	0.016
427	77216	0.815
427	77213	0.068
427	77217	0.046
427	77218	0.033
427	77210	0.025
428	77216	0.823
428	77217	0.051
428	77218	0.032
428	77210	0.029
428	77213	0.019
429	77216	0.758
429	77217	0.072
429	77210	0.046
429	77213	0.018
429	77218	0.013
429	90017	0.008
430	77216	0.395
430	90016	0.222
430	77210	0.073
430	77217	0.06
430	90017	0.024
430	77213	0.012
430	77218	0.006
436	84618	1
437	84618	0.807
437	77218	0.098
438	84618	0.162
441	77218	0.523
441	84618	0.323
441	77216	0.154
442	77218	1
443	77218	0.434
444	77218	0.016
445	77210	0.063
445	77218	0.045
446	77213	0.5
446	77210	0.5
447	77213	0.5
447	77216	0.274
447	77210	0.226
448	77216	0.877
448	77213	0.123
449	77216	1
450	77216	0.841
450	77218	0.159
451	77210	0.402
451	77216	0.26
451	77213	0.228
451	77217	0.089
451	77218	0.022
452	77216	0.798
452	77213	0.097
452	77217	0.061
452	77210	0.036
452	77218	0.008
453	77216	0.833
453	77210	0.077
453	77213	0.035
453	77217	0.034
453	77218	0.021
454	77216	0.7
454	77210	0.135
454	77213	0.076
454	77217	0.055
454	77218	0.034
455	77216	0.655
455	77210	0.141
455	77213	0.121
455	77217	0.065
455	77218	0.012
456	77213	0.377
456	77217	0.248
456	77210	0.183
456	1090013	0.141
456	90013	0.026
456	77216	0.024
457	77217	0.245
457	77213	0.23
457	77210	0.197
457	77216	0.147
457	90013	0.122
457	1090013	0.045
457	1077213	0.016
458	77210	0.318
458	77213	0.236
458	90013	0.119
458	77217	0.113
458	77216	0.09
458	1077213	0.084
458	1090013	0.034
458	90016	0.007
459	77216	0.62
459	77217	0.129
459	77210	0.098
459	77213	0.096
459	90016	0.023
459	1090013	0.014
459	90013	0.013
459	77218	0.007
460	77216	0.727
460	77213	0.128
460	77210	0.107
460	77217	0.025
460	1077216	0.012
461	1090013	0.733
461	1090017	0.116
461	1090010	0.099
461	90017	0.044
461	1090001	0.007
462	1090013	0.694
462	90013	0.271
462	1090017	0.019
462	1090010	0.017
463	90013	0.496
463	90017	0.129
463	90018	0.103
463	90010	0.07
463	1090013	0.069
463	77213	0.056
463	77217	0.023
463	1090018	0.017
463	77216	0.016
463	90016	0.014
463	1090017	0.007
